"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
8.795170834E-1	4.091018677E0	-4.404749680E1	-3.549240112E1	5.671533254E1
8.895570834E-1	4.135162354E0	-4.408205795E1	-3.547882080E1	5.673688506E1
8.995970833E-1	4.135162354E0	-4.408205795E1	-3.547882080E1	5.673688506E1
9.096380834E-1	4.177917480E0	-4.426211548E1	-3.543334961E1	5.685166775E1
9.196480834E-1	4.177917480E0	-4.426211548E1	-3.543334961E1	5.685166775E1
9.296880834E-1	4.234924316E0	-4.410430908E1	-3.540145874E1	5.671320785E1
9.397280833E-1	4.234924316E0	-4.410430908E1	-3.540145874E1	5.671320785E1
9.497680834E-1	4.148605347E0	-4.413477707E1	-3.553256226E1	5.681243221E1
9.598090834E-1	4.148605347E0	-4.413477707E1	-3.553256226E1	5.681243221E1
9.698180833E-1	4.272491455E0	-4.413615799E1	-3.555187988E1	5.683476743E1
9.798590834E-1	4.272491455E0	-4.413615799E1	-3.555187988E1	5.683476743E1
9.898990834E-1	4.542495728E0	-4.413978958E1	-3.550585938E1	5.682975754E1
9.999390834E-1	4.542495728E0	-4.413978958E1	-3.550585938E1	5.682975754E1
1.009980083E0	4.358489990E0	-4.428437805E1	-3.558767700E1	5.697881474E1
1.019989083E0	4.358489990E0	-4.428437805E1	-3.558767700E1	5.697881474E1
1.030030083E0	4.401687622E0	-4.410306168E1	-3.541314697E1	5.673222966E1
1.040070083E0	4.401687622E0	-4.410306168E1	-3.541314697E1	5.673222966E1
1.050110083E0	4.368026733E0	-4.418716049E1	-3.547482300E1	5.683351016E1
1.060120083E0	4.368026733E0	-4.418716049E1	-3.547482300E1	5.683351016E1
1.070160083E0	4.246353149E0	-4.421866226E1	-3.568572998E1	5.698063646E1
1.080200083E0	4.246353149E0	-4.421866226E1	-3.568572998E1	5.698063646E1
1.090241083E0	4.176956177E0	-4.420580292E1	-3.547937012E1	5.683648193E1
1.100281083E0	4.176956177E0	-4.420580292E1	-3.547937012E1	5.683648193E1
1.110291083E0	4.119430542E0	-4.427908325E1	-3.547286987E1	5.688524781E1
1.120331083E0	4.119430542E0	-4.427908325E1	-3.547286987E1	5.688524781E1
1.130371083E0	4.331527710E0	-4.421864319E1	-3.537234497E1	5.679131383E1
1.140412083E0	4.331527710E0	-4.421864319E1	-3.537234497E1	5.679131383E1
1.150452083E0	4.300842285E0	-4.451765060E1	-3.535855103E1	5.701355620E1
1.160462083E0	4.300842285E0	-4.451765060E1	-3.535855103E1	5.701355620E1
