"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
3.835528208E0	6.698684692E0	1.641701508E1	-4.682028198E1	5.006525308E1
3.845569208E0	6.629394531E0	1.633995819E1	-4.671774292E1	4.993486366E1
3.855609208E0	6.629394531E0	1.633995819E1	-4.671774292E1	4.993486366E1
3.865619208E0	5.739929199E0	1.684307098E1	-4.661492920E1	4.989576587E1
3.875659208E0	5.739929199E0	1.684307098E1	-4.661492920E1	4.989576587E1
3.885699208E0	4.553405762E0	1.703365326E1	-4.658795166E1	4.981281047E1
3.895740208E0	4.553405762E0	1.703365326E1	-4.658795166E1	4.981281047E1
3.905780208E0	4.397476196E0	1.758780670E1	-4.641967773E1	4.983427759E1
3.915820208E0	4.397476196E0	1.758780670E1	-4.641967773E1	4.983427759E1
3.925830208E0	4.789688110E0	1.758998871E1	-4.656542969E1	5.000688010E1
3.935870208E0	4.789688110E0	1.758998871E1	-4.656542969E1	5.000688010E1
3.945910208E0	5.188201904E0	1.815082550E1	-4.613403320E1	4.984695502E1
3.955951208E0	5.188201904E0	1.815082550E1	-4.613403320E1	4.984695502E1
3.965991208E0	4.489929199E0	1.870228577E1	-4.593902588E1	4.980290208E1
3.976031208E0	4.489929199E0	1.870228577E1	-4.593902588E1	4.980290208E1
3.986041208E0	4.157501221E0	1.899562073E1	-4.584490967E1	4.979833497E1
3.996081208E0	4.157501221E0	1.899562073E1	-4.584490967E1	4.979833497E1
4.006122208E0	4.350631714E0	1.892684937E1	-4.563598633E1	4.959633929E1
4.016162208E0	4.350631714E0	1.892684937E1	-4.563598633E1	4.959633929E1
4.026202208E0	5.344100952E0	1.876173401E1	-4.580441284E1	4.978560348E1
4.036242208E0	5.344100952E0	1.876173401E1	-4.580441284E1	4.978560348E1
4.046283208E0	6.557022095E0	1.878048706E1	-4.589627075E1	5.002168432E1
4.056293208E0	6.557022095E0	1.878048706E1	-4.589627075E1	5.002168432E1
4.066333208E0	6.557022095E0	1.878048706E1	-4.589627075E1	5.002168432E1
4.076373208E0	7.247451782E0	1.887622070E1	-4.571838379E1	4.999007783E1
4.086413208E0	7.247451782E0	1.887622070E1	-4.571838379E1	4.999007783E1
4.096454208E0	6.916778564E0	1.862460327E1	-4.582675171E1	4.994806147E1
4.106494208E0	6.916778564E0	1.862460327E1	-4.582675171E1	4.994806147E1
4.116504208E0	5.759658813E0	1.844776917E1	-4.577743530E1	4.968971161E1
4.126544208E0	5.759658813E0	1.844776917E1	-4.577743530E1	4.968971161E1
4.136584208E0	4.750213623E0	1.834454346E1	-4.585006714E1	4.961164642E1
4.146625208E0	4.750213623E0	1.834454346E1	-4.585006714E1	4.961164642E1
4.156665208E0	4.365371704E0	1.846463776E1	-4.570324707E1	4.948521103E1
