"Time (s)"	"Sound pressure level (dB)"
4.205790288E1	-6.238651393E1
4.216805800E1	-6.399196125E1
4.227677912E1	-6.200604056E1
4.238513371E1	-6.565105488E1
4.249670946E1	-6.631927249E1
4.260526783E1	-6.441967963E1
4.271656425E1	-6.377982319E1
4.282513771E1	-6.189819947E1
4.293400804E1	-6.462000481E1
4.304116804E1	-6.242279324E1
4.315067200E1	-6.499363108E1
4.326174600E1	-6.281306996E1
4.337368696E1	-6.469043919E1
4.348511933E1	-6.565994356E1
4.359110717E1	-6.372718465E1
4.370071679E1	-6.707139856E1
4.380722054E1	-6.685377808E1
4.391745833E1	-6.328026832E1
4.403183342E1	-6.615594311E1
4.414401408E1	-6.349564300E1
4.425073617E1	-6.079765363E1
4.436256913E1	-6.455266178E1
4.446745713E1	-6.352071886E1
4.457771267E1	-6.618847727E1
4.468580550E1	-6.681613033E1
4.479650317E1	-6.286689220E1
4.490079200E1	-6.438037183E1
4.500747338E1	-6.615543502E1
4.511155300E1	-6.135780684E1
4.522513454E1	-6.169892651E1
4.534515875E1	-6.454763250E1
4.545635871E1	-6.527738185E1
4.556756396E1	-6.295472268E1
4.567666742E1	-6.426868118E1
4.578783583E1	-6.737750419E1
4.589698208E1	-6.552550835E1
4.600633296E1	-6.182632302E1
4.611767871E1	-6.230572041E1
4.622659633E1	-6.336950148E1
4.633924558E1	-6.587423190E1
4.645081104E1	-6.461247200E1
4.655655433E1	-6.207407678E1
4.666767592E1	-6.516960628E1
4.677815171E1	-6.670296294E1
4.689059171E1	-6.486119970E1
4.700164612E1	-6.295442112E1
4.712234608E1	-6.133371901E1
4.723711958E1	-6.088149613E1
4.734588175E1	-6.240411889E1
4.745096258E1	-6.598758895E1
4.755923708E1	-6.516302320E1
4.766907933E1	-6.449909250E1
4.778045600E1	-6.196219986E1
4.788673475E1	-6.125043681E1
4.799248671E1	-6.194431438E1
4.810300500E1	-5.975020324E1
4.820614229E1	-5.969818573E1
4.830870754E1	-6.184507269E1
4.841423888E1	-6.168446998E1
4.851790354E1	-6.194677458E1
4.862585937E1	-6.324004380E1
4.873444608E1	-6.334054884E1
4.884696358E1	-6.041366149E1
4.896779592E1	-6.007790239E1
4.907368658E1	-6.244444377E1
4.918426704E1	-6.230879747E1
4.929584408E1	-6.280177708E1
4.940094458E1	-6.205820774E1
4.950812996E1	-6.365584508E1
4.961790937E1	-6.276205920E1
4.973070654E1	-6.239231245E1
4.985116317E1	-6.432667290E1
4.995996642E1	-6.512108998E1
5.006285083E1	-6.467549293E1
5.018303421E1	-6.413893708E1
5.028689200E1	-6.194725939E1
5.039724654E1	-6.081937177E1
5.050116617E1	-6.049109909E1
5.060980267E1	-6.129854805E1
5.071775354E1	-6.112106775E1
5.082659217E1	-6.083160753E1
5.093455542E1	-5.978403700E1
5.104639304E1	-6.075519345E1
5.115117437E1	-6.145837687E1
5.125674317E1	-6.186778978E1
5.136803142E1	-6.316299596E1
5.148683929E1	-6.282611870E1
5.159795225E1	-6.259547341E1
5.170124392E1	-6.229862577E1
5.180652292E1	-6.388125814E1
5.190922458E1	-6.368142787E1
5.202880063E1	-6.275971913E1
5.213460654E1	-6.213523955E1
5.224661975E1	-6.184699777E1
5.235127546E1	-6.311814709E1
5.246098483E1	-5.670540051E1
5.257542988E1	-5.727492085E1
5.268463704E1	-5.804963080E1
5.279661129E1	-5.912666267E1
5.290127733E1	-5.320890683E1
5.301153625E1	-5.642156427E1
5.312046100E1	-6.197241209E1
5.323250196E1	-6.097646115E1
5.334043275E1	-5.850008550E1
5.345132817E1	-6.044111141E1
5.355655000E1	-6.179320326E1
5.366802342E1	-6.155385105E1
5.377657583E1	-6.278827810E1
5.388488558E1	-5.836006995E1
5.399688137E1	-6.115167252E1
5.410140925E1	-6.156095042E1
5.420691350E1	-6.183089923E1
5.431811575E1	-6.084835265E1
5.442925987E1	-6.166852851E1
5.453623858E1	-5.896292074E1
5.464319263E1	-6.157829270E1
5.475122217E1	-6.042706439E1
5.485941867E1	-5.959858826E1
5.496298746E1	-6.098442738E1
5.508466563E1	-6.024850511E1
5.519642504E1	-5.987885663E1
5.531820563E1	-6.076713658E1
5.542481971E1	-5.820784485E1
5.553476987E1	-6.025121756E1
5.564626096E1	-6.222714431E1
5.576323167E1	-6.301161065E1
5.586758400E1	-6.160510989E1
5.598085621E1	-6.139631637E1
5.608381521E1	-6.172582329E1
5.619677133E1	-6.151674745E1
5.631845158E1	-6.179666431E1
5.642651804E1	-6.119093918E1
5.653926421E1	-6.186787547E1
5.665313542E1	-6.226122806E1
5.676442988E1	-6.219842516E1
5.686996238E1	-6.211320938E1
5.698210088E1	-6.334497549E1
5.708882792E1	-6.180293957E1
5.719905279E1	-6.278271819E1
5.730580267E1	-6.204885481E1
5.741652829E1	-6.164303026E1
5.752646675E1	-6.305549232E1
5.763828971E1	-6.191162050E1
5.774773304E1	-6.247846749E1
5.785527942E1	-6.280000434E1
5.796451067E1	-6.197604028E1
5.806836533E1	-5.904776089E1
5.818027300E1	-6.176572736E1
5.828475829E1	-6.130022375E1
5.839621308E1	-6.257570919E1
5.850583775E1	-5.616050364E1
5.862018392E1	-5.930430684E1
5.873246092E1	-5.416019431E1
5.883917567E1	-5.431758872E1
5.895109071E1	-5.733521226E1
5.907216008E1	-5.834813723E1
5.918347992E1	-6.065653711E1
5.928975283E1	-5.616043768E1
5.939910346E1	-5.874996401E1
5.950686583E1	-6.266960444E1
5.961636346E1	-5.851331169E1
5.973181313E1	-5.981493266E1
5.984355950E1	-6.280673228E1
5.995166271E1	-5.995829814E1
6.006315488E1	-6.380424883E1
6.017079875E1	-6.048640059E1
6.028126629E1	-6.255583341E1
6.038929642E1	-6.023691615E1
6.049644858E1	-6.139186996E1
6.060440313E1	-6.191423258E1
6.070978696E1	-6.089025274E1
6.081325196E1	-5.980901543E1
6.093120917E1	-6.238928121E1
6.103804567E1	-6.111721829E1
6.114937250E1	-6.193649416E1
6.125657400E1	-6.080760084E1
6.136701225E1	-5.955547674E1
6.147916650E1	-5.390392735E1
6.158517229E1	-5.395311883E1
6.169653787E1	-5.814445794E1
6.180380508E1	-5.739260369E1
6.191600879E1	-5.968330671E1
6.202054329E1	-6.142627710E1
6.213133833E1	-5.862868312E1
6.223515267E1	-5.908510522E1
6.234577917E1	-5.724740973E1
6.245669229E1	-5.983332752E1
6.256778063E1	-6.147042611E1
6.267538533E1	-6.057347513E1
6.278663442E1	-6.033524195E1
6.289798258E1	-6.215641881E1
6.300870612E1	-6.030539705E1
6.311850150E1	-5.937225030E1
6.322926179E1	-6.200117943E1
6.334828921E1	-6.060964147E1
6.345179267E1	NaN
6.355919900E1	-5.980344264E1
6.366874617E1	-6.056000897E1
6.378853567E1	-5.855335829E1
6.389816021E1	-5.237766260E1
6.400195508E1	-5.801729507E1
6.410615550E1	-4.999540049E1
6.421708437E1	-4.533859443E1
6.433120583E1	-5.218570394E1
6.445203408E1	-5.736010281E1
6.456176729E1	-5.797888581E1
6.466945704E1	-5.929699125E1
6.477521117E1	-6.032623291E1
6.488552500E1	-5.962109381E1
6.499643262E1	-5.834727388E1
6.510202821E1	-5.865762426E1
6.521287217E1	-5.084808457E1
6.532275142E1	-5.706067261E1
6.543141513E1	-6.189576820E1
6.554030375E1	-6.034660721E1
6.565118733E1	-6.243234888E1
6.576375746E1	-6.005893760E1
6.587671217E1	-5.980531675E1
6.598567908E1	-6.341172717E1
6.609833538E1	-6.038743681E1
6.620917667E1	-6.051716344E1
6.631897417E1	-5.714549395E1
6.643049554E1	-5.182862985E1
6.653568146E1	-5.471533176E1
6.664658692E1	-6.157952202E1
6.675994313E1	-5.969179420E1
6.686882954E1	-6.142310691E1
6.697819054E1	-6.009447117E1
6.708853879E1	-6.057516749E1
6.719723412E1	-6.253654009E1
6.730521454E1	-5.974719613E1
6.741657908E1	-6.242514980E1
6.752614079E1	-5.278108698E1
6.763603162E1	-6.094349883E1
6.774842742E1	-5.306277913E1
6.785972012E1	-5.731612260E1
6.796901346E1	-5.544806411E1
6.807308925E1	-5.683980181E1
6.818179404E1	-5.768992676E1
6.828542354E1	-5.964969873E1
6.839636129E1	-4.739848639E1
6.850208196E1	-5.627250471E1
6.861411904E1	-5.721191723E1
6.872329567E1	-5.942346002E1
6.883712429E1	-6.170062374E1
6.894909783E1	-6.027797257E1
6.905872554E1	-6.277511231E1
6.916904088E1	-6.058831669E1
6.928056108E1	-6.084738863E1
6.938790146E1	-6.108448429E1
6.948981529E1	-5.713389494E1
6.961207821E1	-6.059696847E1
6.971910033E1	-5.233767167E1
6.983080187E1	-4.741374769E1
6.993676496E1	-5.414958646E1
7.004678821E1	-5.914614044E1
7.015358063E1	-6.261149306E1
7.026420550E1	-6.209110657E1
7.037321954E1	-5.804272148E1
7.048467312E1	-6.140017791E1
7.059530404E1	-5.716406261E1
7.070245792E1	-5.411765200E1
7.081252404E1	-6.230170633E1
7.092020567E1	-5.788917671E1
7.102635825E1	-5.714192639E1
7.113589338E1	-5.788547211E1
7.124785996E1	-5.750893561E1
7.136923100E1	-6.114403155E1
7.147698813E1	-5.860856725E1
7.158725938E1	-5.936449479E1
7.169867221E1	-5.961752131E1
7.180428400E1	-5.975058944E1
7.191554183E1	-6.150202798E1
7.202501237E1	-5.942248066E1
7.213611967E1	-6.007985988E1
7.224655275E1	-5.988341944E1
7.235253979E1	-6.001999779E1
7.246447404E1	-6.224138788E1
7.257585054E1	-5.950651381E1
7.268719921E1	-6.020246058E1
7.279382496E1	-6.137833063E1
7.289690121E1	-5.894407620E1
7.301982329E1	-6.080898080E1
7.312651842E1	-6.191980741E1
7.323605321E1	-5.948613416E1
7.334659275E1	-6.197594884E1
7.345964221E1	-6.073321173E1
7.356932425E1	-6.202295232E1
7.368155921E1	-5.441379014E1
7.378604813E1	-5.099855743E1
7.389814025E1	-5.208309812E1
7.401934021E1	-5.177419451E1
7.413046000E1	-5.214868424E1
7.424095246E1	-5.830183190E1
7.435321100E1	-5.584939644E1
7.446551196E1	-5.988957854E1
7.456939112E1	-5.799956119E1
7.468128900E1	-5.951300388E1
7.478615871E1	-5.488746787E1
7.489647629E1	-5.220816739E1
7.500746267E1	-6.005983351E1
7.512897796E1	-5.574720908E1
7.523636850E1	-5.557873747E1
7.534769283E1	-5.762519702E1
7.545907863E1	-5.888486809E1
7.556931750E1	-5.824253277E1
7.567690875E1	-5.985799661E1
7.578620154E1	-6.192336262E1
7.589851313E1	-6.195965962E1
7.600278496E1	-5.998902983E1
7.611473171E1	-5.958604852E1
7.621950954E1	-5.960954398E1
7.633139425E1	-5.784634962E1
7.643981342E1	-6.014113513E1
7.655111337E1	-5.948764427E1
7.667274354E1	-6.101210901E1
7.678031842E1	-5.732031179E1
7.688926633E1	-5.368946631E1
7.700022933E1	-4.753702533E1
7.710959567E1	-5.697020508E1
7.721944083E1	-5.757674416E1
7.732468021E1	-5.976033045E1
7.743630108E1	-5.233331450E1
7.754615621E1	-4.726958931E1
7.765308225E1	-5.877178975E1
7.776267663E1	-5.889143143E1
7.786963379E1	-5.985740618E1
7.798042900E1	-5.955400624E1
7.808633283E1	-6.211235361E1
7.819660488E1	-6.117669006E1
7.830687337E1	-5.982493674E1
7.841822308E1	-6.243709805E1
7.851943500E1	-6.028342704E1
7.863052408E1	-5.687735829E1
7.873760058E1	-5.839187607E1
7.884757617E1	-5.750184602E1
7.895657654E1	-5.860322431E1
7.906675583E1	-5.794688931E1
7.917468879E1	-5.990022523E1
7.928640363E1	-6.136104856E1
7.939866329E1	-6.011336725E1
7.950585717E1	-6.152254265E1
7.961759942E1	-5.962842762E1
7.972446021E1	-5.928772730E1
7.983543942E1	-6.072964235E1
7.994654375E1	-5.924573839E1
8.005336879E1	-6.075862279E1
8.016445525E1	-6.052978532E1
8.027403758E1	-6.026699372E1
8.038261392E1	-6.035572526E1
8.049257846E1	-5.659891289E1
8.060299058E1	-6.015026953E1
8.071103346E1	-5.913611823E1
8.081967158E1	-5.825702381E1
8.093013350E1	-6.284380975E1
8.104413542E1	-6.083723627E1
8.115350058E1	-5.920960657E1
8.126571267E1	-6.042028864E1
8.137335988E1	-5.922474708E1
8.148066600E1	-6.133853338E1
8.159406292E1	-5.960259533E1
8.170306350E1	-5.994526555E1
8.181208479E1	-6.290055885E1
8.191994333E1	-5.889336377E1
8.202685933E1	-5.994144527E1
8.213660337E1	-6.197586537E1
8.224623654E1	-5.757796119E1
8.235953342E1	-6.204008176E1
8.246989508E1	-5.962620799E1
8.258178862E1	-6.217728454E1
8.268663804E1	-6.174861854E1
8.279861746E1	-5.819021830E1
8.290325663E1	-6.218839474E1
8.301512542E1	-6.006673967E1
8.312293775E1	-5.932515961E1
8.323578988E1	-6.228431855E1
8.334848975E1	-5.987599588E1
8.345329788E1	-6.172606555E1
8.356531000E1	-6.034227201E1
8.366996821E1	-5.085426026E1
8.377902704E1	-5.273160257E1
8.388189575E1	-5.520018172E1
8.400098442E1	-5.474764898E1
8.410615692E1	-5.059754256E1
8.420939679E1	-5.025472055E1
8.432727775E1	-5.202250458E1
8.443915371E1	-5.570179216E1
8.454953800E1	-5.004618294E1
8.465933971E1	-5.571057928E1
8.477004063E1	-5.325090206E1
8.488201750E1	-5.052409189E1
8.498689017E1	-5.345653595E1
8.509659717E1	-5.865892529E1
8.520343208E1	-5.935130208E1
8.531089692E1	-5.692829913E1
8.542014500E1	-5.096614036E1
8.552693358E1	-5.624388899E1
8.563677950E1	-5.868569822E1
8.574875779E1	-5.974013510E1
8.585339054E1	NaN
8.595679304E1	-5.880644003E1
8.606636542E1	-5.289311431E1
8.617738121E1	-5.463675496E1
8.628686838E1	-5.473102228E1
8.639880317E1	-5.701619818E1
8.650350392E1	-5.563089963E1
8.661499783E1	-6.076208549E1
8.672017617E1	-5.911441646E1
8.683212379E1	-5.706241722E1
8.693689533E1	-6.011676763E1
8.704703229E1	-5.988798429E1
8.715450546E1	-6.129927077E1
8.726036867E1	-6.041597541E1
8.737025979E1	-6.254328227E1
8.747645317E1	-5.829829642E1
8.758672958E1	-5.941047955E1
8.769726338E1	-6.238815749E1
8.780668458E1	-5.903788458E1
8.791648533E1	-6.040733733E1
8.802822692E1	-6.224429067E1
8.814152425E1	-5.823134537E1
8.825362483E1	-6.167336930E1
8.836252296E1	-5.788281066E1
8.847321479E1	-6.170006273E1
8.857614179E1	-6.017827746E1
8.868703538E1	-6.008647971E1
8.879663888E1	-6.183810936E1
8.891969533E1	-5.980455602E1
8.903118763E1	-5.951169037E1
8.913702596E1	-6.218808554E1
8.924989413E1	-6.105156428E1
8.935365162E1	-6.156664430E1
8.946552775E1	-5.829207222E1
8.957051542E1	-6.048411265E1
8.968081708E1	-6.110375177E1
8.978710146E1	-5.760357178E1
8.989784325E1	-5.824798409E1
9.001018529E1	-5.479728541E1
9.013404417E1	-5.372248421E1
9.024051612E1	-4.987392868E1
9.034658308E1	-5.261604932E1
9.045929004E1	-5.685822266E1
9.057049479E1	-5.796925129E1
9.067781392E1	-5.833771314E1
9.078718104E1	-6.007649346E1
9.089659525E1	-5.798883970E1
9.100788321E1	-5.909747698E1
9.111333429E1	-5.509153134E1
9.121594479E1	-5.836524719E1
9.133929250E1	-5.840719679E1
9.145002942E1	-6.026328133E1
9.155684775E1	-6.198844548E1
9.166661233E1	-5.868289528E1
9.177786783E1	-5.552697832E1
9.188734158E1	-5.865258281E1
9.199737346E1	-5.913091373E1
9.210549333E1	-5.678081752E1
9.221673242E1	-5.928632275E1
9.232055500E1	-5.753098932E1
9.242755008E1	-6.079261295E1
9.253710733E1	-6.123397268E1
9.264659179E1	-5.694882326E1
9.275667875E1	-6.126531302E1
9.286659113E1	-5.963867816E1
9.297069100E1	-6.245978549E1
9.307868521E1	-6.137807915E1
9.318234858E1	-5.866496903E1
9.330003913E1	-6.241657497E1
9.340692046E1	-5.971946408E1
9.351194287E1	-5.906869110E1
9.362062950E1	-6.213018830E1
9.372791992E1	-5.803991155E1
9.383167563E1	-5.960013923E1
9.395157075E1	-6.236167954E1
9.405671404E1	-6.125504176E1
9.416690979E1	-5.912996879E1
9.427788000E1	-5.739533721E1
9.438740867E1	-6.157713138E1
9.449649983E1	-5.720362345E1
9.460393233E1	-5.560740653E1
9.471557625E1	-6.035321028E1
9.482069629E1	-4.945604208E1
9.493003208E1	-5.666588360E1
9.503277558E1	-5.826808618E1
9.515457246E1	-5.876652720E1
9.526641146E1	-5.735606007E1
9.537084458E1	-5.860940437E1
9.547657779E1	-5.780519805E1
9.558804592E1	-5.945315627E1
9.569658729E1	-5.763863000E1
9.580410179E1	-5.823967991E1
9.591492700E1	-5.990604361E1
9.603940517E1	-5.784357298E1
9.614913900E1	-5.629202650E1
9.625413242E1	-5.941982292E1
9.636259746E1	-6.288544875E1
9.647081675E1	-6.083059874E1
9.658230446E1	-5.986121137E1
9.669260388E1	-6.155449394E1
9.680416171E1	-6.060896071E1
9.691648904E1	-6.058546308E1
9.702073354E1	-6.140538451E1
9.712971742E1	-5.965076018E1
9.723748204E1	-5.998247989E1
9.734995604E1	-6.151530762E1
9.745421025E1	-5.823559373E1
9.756586088E1	-5.620561735E1
9.767691771E1	-5.926403731E1
9.778749671E1	-6.188694666E1
9.789664808E1	-5.900072312E1
9.800649521E1	-5.978475400E1
9.811709021E1	-6.198115897E1
9.822574913E1	-6.016121929E1
9.833704842E1	-6.060284667E1
9.844570888E1	-6.284745470E1
9.855392146E1	-6.328663837E1
9.865612446E1	-6.243074018E1
9.876719888E1	-5.878834636E1
9.887839583E1	-6.075934805E1
9.898769029E1	-6.200067748E1
9.909657592E1	-5.963235893E1
9.920425917E1	-6.224867361E1
9.930765733E1	-5.868961921E1
9.941651000E1	-5.527435935E1
9.952288121E1	-5.397143528E1
9.963390142E1	-5.924820534E1
9.974202933E1	-6.018454404E1
9.985114604E1	-6.035899189E1
9.995722187E1	-5.515099410E1
1.000668728E2	-4.941249593E1
1.001710268E2	-4.329746400E1
1.002897323E2	-4.737927158E1
1.003934568E2	-5.835606963E1
1.005130467E2	-5.782228648E1
1.006163541E2	-6.120490545E1
1.007339100E2	-5.846387854E1
1.008392605E2	-5.931510519E1
1.009506482E2	-6.019257139E1
1.010566945E2	-5.898508333E1
1.011665692E2	-6.123415371E1
1.012783792E2	-5.931266301E1
1.013879410E2	-5.858417699E1
1.015001513E2	-5.603604019E1
1.016044897E2	-5.761340807E1
1.017165629E2	-5.661620199E1
1.018211607E2	-6.063841159E1
1.019265831E2	-5.617740583E1
1.020378879E2	-6.038250946E1
1.021499249E2	-5.806723478E1
1.022711825E2	-5.850827472E1
1.023762138E2	-5.545449944E1
1.024870416E2	-5.388371447E1
1.025992403E2	-6.149000471E1
1.027069065E2	-5.917445542E1
1.028186169E2	-5.856808475E1
1.029286133E2	-6.189120569E1
1.030392736E2	-5.999115546E1
1.031464986E2	-5.961554935E1
1.032545149E2	-6.142333799E1
1.033626106E2	-6.123182482E1
1.034734763E2	-6.115391865E1
1.035840863E2	-5.708464326E1
1.036880345E2	-5.917266369E1
1.037963098E2	-5.626924310E1
1.039046555E2	-5.443270926E1
1.040070585E2	-6.173814655E1
1.041169897E2	-5.812561884E1
1.042261410E2	-5.711381454E1
1.043377227E2	-5.618557405E1
1.044492462E2	-5.963424518E1
1.045611965E2	-5.919256342E1
1.046711953E2	-5.456261355E1
1.047793022E2	-5.366585627E1
1.048829201E2	-5.495610632E1
1.050008011E2	-5.891508258E1
1.051067541E2	-6.133728379E1
1.052177322E2	-6.119298040E1
1.053214985E2	-5.710276419E1
1.054337802E2	-6.043166095E1
1.055416918E2	-5.914333154E1
1.056508712E2	-5.978951427E1
1.057616894E2	-6.119901427E1
1.058713208E2	-6.064633073E1
1.059765990E2	-6.290175297E1
1.060879671E2	-5.932958941E1
1.061965799E2	-5.990088182E1
1.063067201E2	-6.149126196E1
1.064165838E2	-5.860238148E1
1.065284873E2	-6.068085295E1
1.066379997E2	-6.309561446E1
1.067465802E2	-5.905015626E1
1.068583954E2	-6.049936483E1
1.069652066E2	-5.803947702E1
1.070687494E2	-6.112034158E1
1.071798054E2	-5.852931683E1
1.073009451E2	-5.786776000E1
1.074048565E2	-5.820216005E1
1.075169401E2	-5.870353872E1
1.076251630E2	-5.654235363E1
1.077366172E2	-6.053588580E1
1.078497075E2	-6.070508047E1
1.079547892E2	NaN
1.080664872E2	-5.932755562E1
1.081715542E2	-6.030734768E1
1.082822183E2	-5.949579264E1
1.083882438E2	-5.699753674E1
1.085076967E2	-5.993033303E1
1.086176734E2	-5.872193707E1
1.087222015E2	-5.911295323E1
1.088316386E2	-6.275911347E1
1.089436768E2	-6.105408725E1
1.090552618E2	-5.953945039E1
1.091665289E2	-6.072200810E1
1.092715895E2	-5.984296576E1
1.093831735E2	-6.137438991E1
1.094883188E2	-5.841582922E1
1.095965675E2	-5.994928260E1
1.097050027E2	-6.197243015E1
1.098083618E2	-5.859302343E1
1.099165667E2	-5.999188507E1
1.100291552E2	-6.113830159E1
1.101382462E2	-5.900729550E1
1.102465950E2	-6.058900971E1
1.103550674E2	-5.807764486E1
1.104654225E2	-6.124983562E1
1.105766448E2	-5.900462785E1
1.106891357E2	-5.865928806E1
1.107966362E2	-5.921846564E1
1.108989078E2	-5.871080926E1
1.110187683E2	-5.934985537E1
1.111266153E2	-5.959862021E1
1.112365521E2	-5.481787580E1
1.113458455E2	-6.026685836E1
1.114549792E2	-5.575197140E1
1.115658858E2	-5.699119003E1
1.116788044E2	-6.150057460E1
1.117885293E2	-5.879255438E1
1.118939204E2	-6.226293815E1
1.120051829E2	-5.969375290E1
1.121181170E2	-5.830890601E1
1.122219127E2	-5.939260257E1
1.123323872E2	-6.013550644E1
1.124386067E2	-6.034403687E1
1.125465135E2	-6.228449660E1
1.126575141E2	-6.070260726E1
1.127680430E2	-6.059743855E1
1.128787234E2	-5.859871570E1
1.129894313E2	-6.028570983E1
1.130998981E2	-6.073163199E1
1.132098218E2	-6.025889288E1
1.133165756E2	-6.150599183E1
1.134247992E2	-5.994984629E1
1.135287083E2	-5.939151962E1
1.136467865E2	-6.195449639E1
1.137586352E2	-5.919150802E1
1.138681153E2	-6.260258452E1
1.139790368E2	-5.973755299E1
1.140885763E2	-6.242162553E1
1.141981870E2	-6.255394337E1
1.143065958E2	-5.984495647E1
1.144165959E2	-6.071970081E1
1.145289269E2	-6.060843844E1
1.146389377E2	-5.875758310E1
1.147483617E2	-6.249066880E1
1.148551892E2	-5.962656812E1
1.149665785E2	-6.314184053E1
1.150793545E2	-5.970604920E1
1.151899692E2	-5.854358344E1
1.153015678E2	-6.105142051E1
1.154067468E2	-6.122008998E1
1.155169263E2	-5.969920369E1
1.156250603E2	-6.252731060E1
1.157365793E2	-6.187085890E1
1.158483336E2	-6.314157605E1
1.159555014E2	-6.114524108E1
1.160665744E2	-6.081548304E1
1.161792700E2	-6.141521799E1
1.162898673E2	-6.211628121E1
1.163992103E2	-6.130019479E1
1.165064794E2	-6.288066190E1
1.166161740E2	-6.292927417E1
1.167266817E2	-6.125772727E1
1.168370395E2	-6.162150496E1
1.169486050E2	-6.323306890E1
1.170563804E2	-6.666676229E1
1.171697991E2	-6.449442401E1
1.172831029E2	-6.250648749E1
1.173889722E2	-6.104100843E1
1.174972540E2	-6.439479903E1
1.176056120E2	-6.417602770E1
1.177176135E2	-6.179123755E1
1.178291072E2	-6.333384594E1
1.179388947E2	-6.480889017E1
1.180469973E2	-6.505632233E1
1.181504580E2	NaN
1.182719733E2	-6.374777599E1
1.183826279E2	-6.416278722E1
1.184904110E2	-6.455688324E1
1.185968404E2	-6.373232673E1
1.187061238E2	-6.609404393E1
1.188173737E2	-6.315941984E1
1.189269713E2	-6.688392391E1
1.190381405E2	-6.020760663E1
1.191487405E2	-6.211510714E1
1.192610657E2	-6.271561946E1
1.193724487E2	-6.352586489E1
1.194860638E2	-6.502513588E1
1.195935697E2	-6.152263655E1
1.197037834E2	-6.069599467E1
1.198103637E2	-5.945064437E1
1.199186934E2	-6.222153935E1
1.200236197E2	-6.431698813E1
1.201268362E2	-6.497042304E1
1.202352876E2	-6.295189569E1
1.203588131E2	-6.170749808E1
1.204686078E2	-6.195671584E1
1.205790953E2	-6.286719825E1
1.206892106E2	-6.506201452E1
1.208021791E2	-6.525259061E1
1.209072548E2	-6.435352305E1
1.210187684E2	-5.965488401E1
1.211269437E2	-5.966404345E1
1.212382624E2	-6.260578328E1
1.213516216E2	-5.710748207E1
1.214568681E2	-5.966697569E1
1.215676849E2	-6.139843969E1
1.216804699E2	-6.093251469E1
1.217892421E2	-6.503009395E1
1.218965935E2	-6.414631462E1
1.220060969E2	-6.336744125E1
1.221189275E2	-6.076140301E1
1.222225682E2	-6.182501844E1
1.223325301E2	-6.301948992E1
1.224403303E2	-6.199433476E1
1.225501300E2	-6.485710641E1
1.226624990E2	-6.188456813E1
1.227833307E2	-6.426502930E1
1.228936073E2	-6.631171874E1
1.230020840E2	-6.424551191E1
1.231108455E2	-6.054471128E1
1.232217245E2	-6.250031327E1
1.233343902E2	-6.217004501E1
1.234463373E2	-6.505203748E1
1.235560564E2	-6.545144809E1
1.236582989E2	-6.531583668E1
1.237661719E2	-6.322225309E1
1.238723258E2	-6.406254858E1
1.239761308E2	-6.006468444E1
1.240951665E2	-6.111941370E1
1.242056822E2	-6.462747819E1
1.243164663E2	-6.090522084E1
1.244365731E2	-6.228148115E1
1.245464455E2	-6.742860690E1
1.246560807E2	-6.677027040E1
1.247655201E2	-6.506220119E1
1.248726740E2	-6.447608186E1
1.249829915E2	-6.467189646E1
1.250932400E2	-6.329748822E1
1.252046892E2	-6.352248609E1
1.253143917E2	-6.651116074E1
1.254227313E2	-6.308198559E1
1.255349453E2	-6.244225798E1
1.256452718E2	-6.318019594E1
1.257561869E2	-6.355599661E1
1.258681914E2	-6.223754580E1
1.259909913E2	-6.350083286E1
1.261022593E2	-6.233100605E1
1.262069132E2	-6.472490324E1
1.263160322E2	-6.285572772E1
1.264241375E2	-6.206144532E1
1.265351273E2	-6.644496890E1
1.266451170E2	-6.451296041E1
1.267560918E2	-6.324803622E1
1.268664833E2	-6.276503955E1
1.269725451E2	-6.660663450E1
1.270756539E2	-6.558029461E1
1.271925015E2	-6.287372963E1
1.273022284E2	-6.460211250E1
1.274083843E2	-6.474509265E1
1.275116395E2	-6.182939849E1
1.276270275E2	-6.380122673E1
1.277387272E2	-6.306860670E1
1.278465917E2	-6.444827721E1
1.279562808E2	-6.451790829E1
1.280682282E2	-6.301574394E1
1.281728732E2	-6.440001326E1
1.282825112E2	-6.402718095E1
1.283973153E2	-6.824599971E1
1.285090206E2	-6.441248225E1
1.286205592E2	-6.159499341E1
1.287323391E2	-6.408550430E1
1.288397621E2	-6.111421042E1
1.289512332E2	-6.248988010E1
1.290562370E2	-6.141746059E1
1.291662074E2	-6.506839222E1
1.292758110E2	-6.337318377E1
1.293871189E2	-6.606948329E1
1.294968562E2	-6.464716146E1
1.296064797E2	-6.323139778E1
1.297166663E2	-6.552265367E1
1.298294916E2	-6.523798111E1
1.299396686E2	-6.849850019E1
1.300512392E2	-6.590031886E1
1.301565015E2	-6.633453864E1
1.302683691E2	-6.251710737E1
1.303766810E2	-6.328585824E1
1.304835879E2	-6.240967863E1
1.305958449E2	-6.302686838E1
1.307066231E2	-6.262430753E1
1.308159039E2	-5.824696493E1
1.309228555E2	-5.979852879E1
1.310259116E2	-6.553128056E1
1.311373967E2	-6.700470820E1
1.312398447E2	-6.433233144E1
1.313518206E2	-6.478601795E1
1.314563185E2	-6.733048690E1
1.315674661E2	-6.357853716E1
1.316773194E2	-6.293427420E1
1.317872917E2	-6.505829849E1
1.318998719E2	-6.472671349E1
1.320137858E2	-6.364919326E1
1.321232012E2	-6.460694141E1
1.322358273E2	-6.340973469E1
