"Time (s)"	"Sound pressure level (dB)"
8.998485500E1	-4.438386410E1
9.009208808E1	-4.294836657E1
9.020210700E1	-4.209855085E1
9.031132508E1	-4.159756422E1
9.042295092E1	-4.528375584E1
9.053487037E1	-4.283282450E1
9.063962683E1	-4.329742078E1
9.074801821E1	-4.167623096E1
9.085912075E1	-4.185635000E1
9.097050787E1	-4.155786155E1
9.107517163E1	-4.157271697E1
9.118481071E1	-4.210212013E1
9.129719537E1	-4.220083268E1
9.140643867E1	-4.358196390E1
9.151163508E1	-4.240304858E1
9.162296667E1	-4.422037591E1
9.173243479E1	-4.325369105E1
9.183972713E1	-4.388801712E1
9.194591825E1	-4.627557539E1
9.205635313E1	-4.300325132E1
9.217299808E1	-4.476470079E1
9.227664833E1	-4.539241161E1
9.239496129E1	-4.603475549E1
9.249716467E1	-4.470686148E1
9.260742146E1	-4.420980950E1
9.272301529E1	-4.470307718E1
9.283430104E1	-4.322747384E1
9.294737533E1	-4.338704565E1
9.305630921E1	-4.276763699E1
9.316633608E1	-4.327531141E1
9.327509738E1	-4.355547942E1
9.338242142E1	-4.519270125E1
9.349679133E1	-4.594858367E1
9.360656612E1	-4.644926565E1
9.371877458E1	-4.679034524E1
9.382510325E1	-4.758248371E1
9.393767304E1	-4.746849501E1
9.404496925E1	-4.649069217E1
9.415501396E1	-4.302817801E1
9.426516229E1	-4.287093487E1
9.437317467E1	-4.620389918E1
9.448406742E1	-4.308810445E1
9.459178821E1	-4.417852644E1
9.469515238E1	-4.481128840E1
9.481152508E1	-4.356387219E1
9.491526837E1	-4.400084999E1
9.503713808E1	-4.432790494E1
9.515027217E1	-4.421749429E1
9.525646300E1	-4.314472534E1
9.536680558E1	-4.358357506E1
9.547411183E1	-4.506130759E1
9.558478433E1	-4.399691868E1
9.569669250E1	-4.495926401E1
9.580737813E1	-4.382201264E1
9.591894579E1	-4.424490886E1
9.602333458E1	-4.630628000E1
9.613448738E1	-4.680735877E1
9.625764337E1	-4.867326159E1
9.636908100E1	-4.664965590E1
9.647338542E1	-4.742414058E1
9.658350246E1	-4.621363510E1
9.669221821E1	-4.998223295E1
9.679869150E1	-4.514392677E1
9.690124633E1	-4.179815059E1
9.701099454E1	-4.310022824E1
9.712439037E1	-4.264500729E1
9.722781583E1	-4.329302986E1
9.734739296E1	-4.300663867E1
9.745775337E1	-4.352068800E1
9.756900042E1	-4.127056431E1
9.767460992E1	-4.127243565E1
9.777830412E1	-4.314497698E1
9.789699737E1	-4.340209109E1
9.800686667E1	-4.569160472E1
9.811848696E1	-4.375164201E1
9.824142113E1	-4.404864809E1
9.835314958E1	-4.443464491E1
9.845672358E1	-4.874914273E1
9.856708687E1	-4.832384954E1
9.867523892E1	-4.679133904E1
9.878674329E1	-4.606466471E1
9.889727762E1	-4.643560884E1
9.900877912E1	-4.663448188E1
9.911958467E1	-4.745645873E1
9.922466808E1	-4.468363106E1
9.932859242E1	-4.331408832E1
9.945172254E1	-4.474038111E1
9.955677442E1	-4.595539806E1
9.966555367E1	-4.418919889E1
9.977817517E1	-4.303113989E1
9.989013625E1	-4.568863387E1
9.999622471E1	-4.458689048E1
1.001070492E2	-4.726210877E1
1.002192015E2	-4.762034247E1
1.003237647E2	-4.902241303E1
1.004358592E2	-4.353319631E1
1.005402746E2	-4.835388925E1
1.006452745E2	-4.785465391E1
1.007529870E2	-4.904137126E1
1.008598252E2	-4.930008612E1
1.009696620E2	-5.055385233E1
1.010765970E2	-5.101818556E1
1.011877453E2	-5.220701772E1
1.012922830E2	-5.003837546E1
1.013941412E2	-4.871763923E1
1.015116412E2	-4.640121234E1
1.016228460E2	-4.654665937E1
1.017331268E2	-4.418644691E1
1.018403762E2	-4.370184268E1
1.019467505E2	-4.392150246E1
1.020569150E2	-4.211570965E1
1.021648581E2	-4.307999895E1
1.022762441E2	-4.460183737E1
1.023865430E2	-4.543417950E1
1.024974618E2	-4.523416717E1
1.026070913E2	-4.439191863E1
1.027151046E2	-4.403506105E1
1.028237528E2	-4.709983650E1
1.029368577E2	-4.557331211E1
1.030441670E2	-4.621292790E1
1.031550645E2	-4.768809199E1
1.032591663E2	-4.921448978E1
1.033630848E2	-4.768306893E1
1.034729079E2	-4.583652103E1
1.035846756E2	-4.752835005E1
1.037075513E2	-4.923998480E1
1.038199339E2	-4.924909921E1
1.039240491E2	-4.872630610E1
1.040327825E2	-4.766065954E1
1.041404321E2	-4.824758064E1
1.042442550E2	-4.802568990E1
1.043531845E2	-4.767848499E1
1.044585731E2	-4.852274903E1
1.045696832E2	-4.795215474E1
1.046754181E2	-4.900929028E1
1.047866081E2	-5.001214640E1
1.048949507E2	-4.939036034E1
1.050062311E2	-4.865862188E1
1.051187606E2	-4.602585736E1
1.052241105E2	-4.847474491E1
1.053292241E2	-4.363445342E1
1.054431784E2	-4.361986364E1
1.055550608E2	-4.291541029E1
1.056599305E2	-4.179398995E1
1.057698718E2	-4.231283462E1
1.058782716E2	-4.260111509E1
1.059897265E2	-4.230873656E1
1.061000013E2	-4.252145734E1
1.062116108E2	-4.307949812E1
1.063231752E2	-4.325251153E1
1.064354180E2	-4.353254651E1
1.065480545E2	-4.383104717E1
1.066572983E2	-4.343490150E1
1.067655762E2	-4.397838227E1
1.068689743E2	-4.390533929E1
1.069791796E2	-4.435182891E1
1.070895027E2	-4.410328784E1
1.072073071E2	-4.368777160E1
1.073181665E2	-4.395319320E1
1.074213010E2	-4.447072609E1
1.075407398E2	-4.500088836E1
1.076512498E2	-4.370821648E1
1.077650798E2	-4.492580177E1
1.078741636E2	-4.454294303E1
1.079847740E2	-4.419755348E1
1.081065957E2	-4.351987851E1
1.082181665E2	-4.357413878E1
1.083268784E2	-4.303669569E1
1.084368385E2	-4.241191464E1
1.085474115E2	-4.322222641E1
1.086579482E2	-4.296913390E1
1.087638987E2	-4.345860654E1
1.088742085E2	-4.511041896E1
1.089828182E2	-4.549266308E1
1.090908595E2	-4.527924085E1
1.091948598E2	-4.600600312E1
1.093035974E2	-4.735412432E1
1.094112920E2	-4.625176719E1
1.095247733E2	-4.446200382E1
1.096314368E2	-4.385245024E1
1.097408642E2	-4.620586860E1
1.098529664E2	-4.681988189E1
1.099590702E2	-4.707499121E1
1.100630603E2	-4.591972671E1
1.101849160E2	-4.619578753E1
1.102981582E2	-4.621747730E1
1.104074882E2	-4.662299043E1
1.105131513E2	-4.691905447E1
1.106243860E2	-4.538010470E1
1.107370490E2	-4.581842257E1
1.108409198E2	-4.632102515E1
1.109529192E2	-4.538836966E1
1.110621965E2	-4.437843075E1
1.111661842E2	-4.449106686E1
1.112848186E2	-4.518174256E1
1.113979380E2	-4.465793573E1
1.115076161E2	-4.431140843E1
1.116175741E2	-4.374700511E1
1.117242748E2	-4.457953339E1
1.118358398E2	-4.484127861E1
1.119475507E2	-4.411548940E1
1.120576795E2	-4.527246051E1
1.121647754E2	-4.681048911E1
1.122685482E2	-4.405930732E1
1.123851509E2	-4.327295707E1
1.124959098E2	-4.184004567E1
1.126075045E2	-4.234835734E1
1.127178512E2	-4.370364230E1
1.128291160E2	-4.456341314E1
1.129407060E2	-4.631207194E1
1.130519153E2	-4.332111443E1
1.131773212E2	-4.332963697E1
1.132866015E2	-4.370723908E1
1.133910941E2	-4.233883359E1
1.135018931E2	-4.218990464E1
1.136117911E2	-4.265632471E1
1.137234214E2	-4.164486162E1
1.138357975E2	-4.163474138E1
1.139411454E2	-4.225436155E1
1.140456739E2	-4.493492633E1
1.141540352E2	-4.381451213E1
1.142575720E2	-4.538719307E1
1.143680713E2	-4.510445438E1
1.144872888E2	-4.381943837E1
1.145922818E2	-4.385077263E1
1.146955816E2	-4.434387280E1
1.148144305E2	-4.367243811E1
1.149245262E2	-4.315567118E1
1.150363717E2	-4.363102337E1
1.151488975E2	-4.319514700E1
1.152707719E2	-4.301375815E1
1.153795451E2	-4.316884789E1
1.154927945E2	-4.259785422E1
1.156021239E2	-4.315035102E1
1.157153224E2	-4.194035633E1
1.158268191E2	-4.194034342E1
1.159355683E2	-4.300081900E1
1.160455311E2	-4.359426064E1
1.161580212E2	-4.194569247E1
1.162650912E2	-4.138699133E1
1.163747054E2	-4.460529041E1
1.164895648E2	-4.015800040E1
1.165971510E2	-4.308927535E1
1.167079316E2	-3.913012998E1
1.168245998E2	-4.241981373E1
1.169417474E2	-4.086072884E1
1.170448479E2	-4.107211558E1
1.171539533E2	-4.418779693E1
1.172624466E2	-4.221501914E1
1.173706939E2	-4.512746430E1
1.174784257E2	-4.166005014E1
1.175875366E2	-4.312363447E1
1.176952643E2	-4.248007347E1
1.178042839E2	-4.295355486E1
1.179129470E2	-4.134630749E1
1.180249055E2	-4.095465924E1
1.181342688E2	-3.978630498E1
1.182417378E2	-4.103837491E1
1.183539890E2	-4.211673398E1
1.184602887E2	-4.281960392E1
1.185719050E2	-4.320961517E1
1.186753487E2	-4.182983473E1
1.187847856E2	-4.099999358E1
1.188949526E2	-4.277727601E1
1.190069809E2	-4.282775891E1
1.191148578E2	-4.406216838E1
1.192248420E2	-4.181623901E1
1.193357858E2	-4.397891773E1
1.194477903E2	-4.216520412E1
1.195590085E2	-4.695122527E1
1.196823977E2	-4.652220337E1
1.197915577E2	-4.315963802E1
1.198956024E2	-4.556938040E1
1.200075434E2	-4.380960453E1
1.201179131E2	-4.474288163E1
1.202337512E2	-4.717291551E1
1.203416329E2	-4.712094811E1
1.204458927E2	-4.616070224E1
1.205546257E2	-4.513422234E1
1.206563943E2	-4.754407917E1
1.207656825E2	-4.437677214E1
1.208846996E2	-4.349442901E1
1.209916249E2	-4.533876976E1
1.210954305E2	-4.431582340E1
1.212057875E2	-4.227157894E1
1.213159925E2	-4.545951546E1
1.214251725E2	-4.465263912E1
1.215369148E2	-4.310795631E1
1.216454524E2	-4.225513083E1
1.217546022E2	-4.600848246E1
1.218616411E2	-4.935325774E1
1.219722243E2	-4.993304417E1
1.220797236E2	-4.717717539E1
1.221834830E2	-4.992283064E1
1.223036321E2	-4.750721335E1
1.224139043E2	-4.546876435E1
1.225253442E2	-4.475456679E1
1.226303335E2	-4.639480603E1
1.227416646E2	-4.608747507E1
1.228563487E2	-4.416279082E1
1.229691567E2	-4.551561076E1
1.230937186E2	-4.287637069E1
1.232045483E2	-4.228807997E1
1.233159542E2	-4.236182635E1
1.234277332E2	-4.324656061E1
1.235392834E2	-4.404302132E1
1.236449692E2	-4.424122539E1
1.237561620E2	-4.403947058E1
1.238658964E2	-4.668445365E1
1.239755510E2	-4.486288644E1
1.240847613E2	-4.422711391E1
1.241917066E2	-4.484333473E1
1.243016935E2	-4.484168094E1
1.244093868E2	-4.460385838E1
1.245122509E2	-4.288983557E1
1.246272354E2	-4.505013417E1
1.247360813E2	-4.364684751E1
1.248439975E2	-4.534385040E1
1.249476981E2	-4.806248695E1
1.250660669E2	-4.616789869E1
1.251695086E2	-4.583481107E1
1.252911364E2	-4.711270593E1
1.254035997E2	-4.685038973E1
1.255084218E2	-4.596010878E1
1.256273515E2	-4.683075987E1
1.257348555E2	-4.955701580E1
1.258570348E2	-4.630312406E1
1.259693288E2	-4.754208240E1
1.260754748E2	-4.788022348E1
1.261880767E2	-4.683175538E1
1.262950995E2	-4.662790423E1
1.264063208E2	-4.678384479E1
1.265105967E2	-4.701193167E1
1.266178956E2	-4.753793362E1
1.267252329E2	-4.557916561E1
1.268366319E2	-4.520762155E1
1.269465962E2	-4.528407747E1
1.270601960E2	-4.578313144E1
1.271714825E2	-4.414941397E1
1.272752108E2	-4.373955822E1
1.273867570E2	-4.395885976E1
1.274954225E2	-4.257181061E1
1.276050569E2	-4.302536976E1
1.277165999E2	-4.270424502E1
1.278253285E2	-4.658315410E1
1.279384072E2	-4.472970380E1
1.280459180E2	-4.434109454E1
1.281547488E2	-4.674235038E1
1.282654435E2	-4.750528156E1
1.283753540E2	-4.800370225E1
1.284868615E2	-4.779138265E1
1.285921379E2	-4.872356756E1
1.287018279E2	-4.943616110E1
1.288116437E2	-4.573598833E1
1.289168195E2	-4.695679185E1
1.290211262E2	-4.651784943E1
1.291393387E2	-4.834342017E1
1.292425043E2	NaN
1.293587149E2	-4.827971207E1
1.294692267E2	-4.812459656E1
1.295822457E2	-4.705217240E1
1.296928997E2	-4.778649434E1
1.298048726E2	-4.827788001E1
1.299087646E2	-4.848340397E1
1.300183260E2	-4.840357239E1
1.301327557E2	-4.839811935E1
1.302421999E2	-4.822096171E1
1.303481793E2	-4.739154924E1
1.304588774E2	-4.386104948E1
1.305665024E2	-4.389366671E1
1.306754908E2	-4.264207090E1
1.307797882E2	-4.211639507E1
1.308883439E2	-4.174098762E1
1.309922401E2	-4.284286183E1
1.311048799E2	-4.147253723E1
1.312156564E2	-4.335352462E1
1.313350798E2	-4.482407995E1
1.314421806E2	NaN
1.315504958E2	-4.271128301E1
1.316589616E2	-4.113812473E1
1.317652100E2	-4.284630297E1
1.318755585E2	-4.100369571E1
1.319863222E2	-4.292723842E1
1.320959398E2	-4.285019517E1
1.322048585E2	-4.258040131E1
1.323188466E2	-4.212865046E1
1.324255630E2	-4.271390367E1
1.325299504E2	-4.275338920E1
1.326325648E2	-4.376886565E1
1.327550431E2	-4.315831845E1
1.328641846E2	-4.317680199E1
1.329760548E2	-4.321658678E1
1.330882444E2	-4.461741878E1
1.331927556E2	-4.468942571E1
1.333039488E2	-4.452087909E1
1.334090010E2	-4.575601847E1
1.335205322E2	-4.701493688E1
1.336307623E2	-4.560138129E1
1.337345649E2	-4.450351835E1
1.338534656E2	-4.423367768E1
1.339667644E2	-4.206024727E1
1.340757515E2	-4.215415780E1
1.341857816E2	-4.155878310E1
1.342951052E2	-4.220835404E1
1.344063000E2	-4.604351385E1
1.345124979E2	-4.403120766E1
1.346151728E2	-4.849258951E1
1.347256547E2	-4.252757701E1
1.348424125E2	-4.105338603E1
1.349532438E2	-4.421981189E1
1.350591942E2	-4.146929592E1
1.351663518E2	-4.047274339E1
1.352757866E2	-4.077137095E1
1.353862443E2	-4.111722335E1
1.354976138E2	-4.335478285E1
1.356110595E2	-4.370539245E1
1.357219392E2	-4.430811002E1
1.358307785E2	-4.534403556E1
1.359438359E2	-4.550968579E1
1.360554382E2	-4.375412280E1
1.361595372E2	-4.413725975E1
1.362655534E2	-4.439579441E1
1.363699707E2	-4.536704691E1
1.364825550E2	-4.360781467E1
1.366030695E2	-4.474369491E1
1.367128672E2	-4.395260435E1
1.368155791E2	-4.399157904E1
1.369385045E2	-4.532534785E1
1.370446972E2	-4.303365224E1
1.371558105E2	-4.220763986E1
1.372592938E2	-4.199014756E1
1.373739290E2	-4.135933564E1
1.374815721E2	-4.176542718E1
1.375926525E2	-4.250564528E1
1.376961326E2	-4.321752119E1
1.378046661E2	-4.319058004E1
1.379126644E2	-4.204783708E1
1.380142770E2	-4.115277719E1
1.381380313E2	-4.419128181E1
1.382427094E2	-4.368323995E1
1.383563545E2	-4.455658812E1
1.384667354E2	-4.702501298E1
1.385761230E2	-4.620250090E1
1.386848735E2	-4.628327926E1
1.387926614E2	-4.258214964E1
1.388947725E2	-4.526819286E1
1.390075575E2	-4.176313167E1
1.391148525E2	-4.402829059E1
1.392261372E2	-4.505432459E1
1.393363975E2	-4.267419981E1
1.394427880E2	-4.046767282E1
1.395547964E2	-4.235446243E1
1.396766258E2	-4.155064136E1
1.397884203E2	-4.259405403E1
1.398928665E2	-4.389014009E1
1.400046074E2	-4.398797420E1
1.401095846E2	-4.397460571E1
1.402160074E2	-4.439255164E1
1.403260756E2	-4.483828527E1
1.404377933E2	-4.456742668E1
1.405452412E2	-4.512866133E1
1.406564225E2	-4.490351252E1
1.407647396E2	-4.300934755E1
1.408763111E2	-4.463882351E1
1.409885683E2	-4.283444678E1
1.410927980E2	-4.463516058E1
1.411947534E2	-4.495545954E1
1.413048572E2	-4.605624947E1
1.414173660E2	-4.651110843E1
1.415261751E2	-4.345110676E1
1.416373456E2	-4.524206999E1
1.417466009E2	-4.541005144E1
1.418577723E2	-4.481395724E1
1.419649352E2	-4.198347959E1
1.420674377E2	-4.152010210E1
1.421872627E2	-4.381766525E1
1.423003316E2	-4.219689046E1
1.424096757E2	-4.353846724E1
1.425234038E2	-4.466020085E1
1.426279930E2	-4.548584753E1
1.427320374E2	-4.587613500E1
1.428545748E2	-4.451954356E1
1.429677485E2	-4.587139612E1
1.430762940E2	-4.065659973E1
1.431855574E2	-4.151846609E1
1.433000034E2	-4.377492553E1
1.434101865E2	-4.330518406E1
1.435148561E2	-4.292635095E1
1.436264970E2	-4.318301032E1
1.437346353E2	-4.333870733E1
1.438571576E2	-4.417031113E1
1.439673928E2	-4.675753029E1
1.440779420E2	-4.722757399E1
1.441891857E2	-4.806748742E1
1.442955293E2	-4.711924245E1
1.444061501E2	-4.838526954E1
1.445173515E2	-4.716074911E1
1.446264270E2	-4.807419678E1
1.447347923E2	-4.723821869E1
1.448430060E2	-4.593865834E1
1.449546368E2	-4.766628434E1
1.450665608E2	-4.623239327E1
1.451765902E2	-4.327673583E1
1.452844882E2	-4.239197887E1
1.454025774E2	-4.391908803E1
1.455115157E2	-4.007711003E1
1.456225443E2	-4.151297062E1
1.457285642E2	-4.482677737E1
1.458392386E2	-4.596579210E1
1.459445149E2	-4.345503248E1
1.460480908E2	-4.469224091E1
1.461679137E2	-4.503850146E1
1.462766696E2	-4.481361735E1
1.463889410E2	-4.637268682E1
1.464933222E2	-4.607475697E1
1.466042930E2	-4.725887418E1
1.467099302E2	-4.616759908E1
1.468175730E2	-4.631382830E1
1.469289360E2	-4.655834501E1
1.470405456E2	-4.735601030E1
1.471470322E2	-4.363033288E1
1.472559854E2	-4.247400788E1
1.473673425E2	-4.246692656E1
1.474767297E2	-4.595427961E1
1.475888193E2	-4.325499990E1
1.476953953E2	-4.312851121E1
1.478038218E2	-4.280549514E1
1.479174175E2	-4.247146257E1
1.480266445E2	-4.211231301E1
1.481349727E2	-4.289497760E1
1.482370466E2	-4.307412015E1
1.483541736E2	-4.263283371E1
1.484667365E2	-4.306914871E1
1.485769987E2	-4.318147906E1
1.486890417E2	-4.476241927E1
1.488100587E2	-4.452126768E1
1.489210502E2	-4.511627040E1
1.490315190E2	-4.738571996E1
1.491432802E2	-4.683795566E1
1.492547698E2	-4.741357764E1
1.493767654E2	-4.667534636E1
1.494871897E2	-4.565570227E1
1.495933279E2	-4.627184355E1
1.497024123E2	-4.529499177E1
1.498051875E2	-4.585279857E1
1.499266967E2	-4.585360845E1
1.500366266E2	-4.338454397E1
1.501434886E2	-4.318384820E1
1.502572258E2	-4.414485145E1
1.503649589E2	-4.356313162E1
1.504755985E2	-4.345191772E1
1.505885245E2	-4.425591612E1
1.506957028E2	-4.367120674E1
1.508069092E2	-4.535409505E1
1.509164271E2	-4.506743210E1
1.510268893E2	-4.434500540E1
1.511318152E2	-4.481636875E1
1.512434395E2	-4.548889000E1
1.513557535E2	-4.695120705E1
1.514768559E2	-4.650292146E1
1.515853642E2	-4.597546526E1
1.516951895E2	-4.495848484E1
1.518044957E2	-4.377387616E1
1.519140505E2	-4.381601761E1
1.520248947E2	-4.406863002E1
1.521375222E2	-4.470876527E1
1.522438473E2	-4.446570782E1
1.523530670E2	-4.380764234E1
1.524554804E2	-4.464387461E1
1.525691773E2	-4.382978169E1
1.526891594E2	-4.531021938E1
1.527939670E2	-4.354367228E1
1.528978363E2	-4.332193608E1
1.530173243E2	-4.603233131E1
1.531269680E2	-4.635437506E1
1.532384833E2	-4.726944199E1
1.533439610E2	-4.425979669E1
1.534556843E2	-4.666112035E1
1.535649228E2	-4.605104800E1
1.536766971E2	-4.631905451E1
1.537889210E2	-6.567183620E1
1.538938208E2	-6.792775627E1
1.540048637E2	-6.820756928E1
1.541103711E2	-6.567861552E1
1.542148099E2	-6.603936272E1
1.543231498E2	-6.467887374E1
1.544351208E2	-6.761292686E1
1.545478895E2	-6.647055380E1
1.546564784E2	-6.670898850E1
1.547622767E2	-6.646327320E1
1.548654693E2	-6.539109947E1
1.549753075E2	-6.878436832E1
1.550864728E2	-6.532230562E1
1.552066150E2	-6.583817688E1
1.553152248E2	-6.495522811E1
1.554272295E2	-6.505899618E1
1.555371045E2	-6.701479462E1
1.556480769E2	-6.337852969E1
1.557565805E2	-4.928606097E1
1.558656839E2	-5.538386443E1
1.559691586E2	-5.256315385E1
1.560881297E2	-5.669966299E1
1.561988063E2	-5.118901775E1
1.563105983E2	-5.525708804E1
1.564164614E2	-5.264848003E1
1.565271990E2	-5.497029656E1
1.566402543E2	-5.370392119E1
1.567462679E2	-5.189464737E1
1.568504193E2	-4.978957196E1
1.569664445E2	-4.976263855E1
1.570772607E2	-5.834899608E1
1.571876348E2	-5.667911393E1
1.572953962E2	-5.117116675E1
1.574056260E2	-5.520645684E1
1.575156657E2	-6.734080080E1
1.576184852E2	-5.193640370E1
1.577351096E2	-6.293620792E1
1.578474136E2	-5.049681060E1
1.579584986E2	-5.404059923E1
1.580635941E2	-5.933281702E1
1.581777142E2	-5.598378583E1
1.582863111E2	-5.737355461E1
1.583890428E2	-5.174052445E1
1.585024398E2	-5.384652766E1
1.586049220E2	-5.478561320E1
1.587251605E2	-5.534137514E1
1.588378883E2	-5.167004130E1
1.589444856E2	-5.611686305E1
1.590534325E2	-5.155525518E1
1.591608921E2	-5.959501964E1
1.592713955E2	-5.852492370E1
1.593774167E2	-5.194634365E1
1.594900303E2	-5.426486959E1
1.595990766E2	-6.035418668E1
1.597107930E2	-7.042891225E1
1.598199906E2	-6.893471262E1
1.599321947E2	-7.021787527E1
1.600438850E2	-7.088621306E1
1.601560217E2	-7.103714087E1
1.602608245E2	-7.236833616E1
1.603705214E2	-5.920682349E1
1.604798840E2	-4.493466679E1
1.605912434E2	-4.474882409E1
1.607025185E2	-4.476991235E1
1.608110197E2	-4.516568371E1
1.609212870E2	-4.711906236E1
1.610327212E2	-4.777682656E1
1.611360823E2	-4.707653339E1
1.612581169E2	-4.689270937E1
1.613691505E2	-4.758780210E1
1.614776283E2	-4.734306180E1
1.615903915E2	-4.885138622E1
1.616943445E2	-4.799816558E1
1.618065325E2	-4.822263665E1
1.619108476E2	-4.711336421E1
1.620224051E2	-4.638373883E1
1.621322735E2	-4.568447456E1
1.622440983E2	-4.624245523E1
1.623522504E2	-4.598148724E1
1.624613017E2	-4.563550085E1
1.625706350E2	-4.530012557E1
1.626783858E2	-4.544479569E1
1.627808008E2	-4.558717927E1
1.628999700E2	-4.568211957E1
1.630026728E2	-4.531132794E1
1.631227404E2	-4.498202559E1
1.632350325E2	-4.563937767E1
1.633451891E2	-4.581752367E1
1.634564102E2	-4.440166519E1
1.635610332E2	-4.376725080E1
1.636742562E2	-4.440492623E1
1.637820160E2	-4.487850762E1
1.638953180E2	-4.517066625E1
1.640048755E2	-4.554687130E1
1.641172614E2	-4.662565255E1
1.642277548E2	-4.656490005E1
1.643393926E2	-4.751884600E1
1.644512817E2	-4.618606363E1
1.645610339E2	-4.823158406E1
1.646639521E2	-4.972047006E1
1.647677649E2	-4.914982441E1
1.648776568E2	-4.889074144E1
1.649892009E2	-4.919192834E1
1.650945380E2	-4.948034381E1
1.652043352E2	-4.931585739E1
1.653112350E2	-4.837840874E1
1.654168042E2	-4.856364916E1
1.655278282E2	-4.960796777E1
1.656399295E2	-4.889272344E1
1.657591343E2	-4.805801156E1
1.658848422E2	-4.844999176E1
1.659945761E2	-4.909080797E1
1.661048618E2	-4.861989014E1
1.662112179E2	-4.865452125E1
1.663232995E2	-4.885777690E1
1.664287597E2	-4.881193468E1
1.665342645E2	-4.911561259E1
1.666446213E2	-4.913170071E1
1.667539998E2	-4.863704112E1
1.668610735E2	-4.832042485E1
1.669651978E2	-4.804669644E1
1.670766581E2	-4.906818687E1
1.671848680E2	-4.884846320E1
1.672946280E2	-4.904709246E1
1.674047516E2	-4.850296757E1
1.675240572E2	-4.909880644E1
1.676352396E2	-4.926248798E1
1.677447132E2	-4.831224744E1
1.678548532E2	-4.683603253E1
1.679613023E2	-4.621223758E1
1.680687726E2	-4.649955145E1
1.681781835E2	-4.694358096E1
1.682901501E2	-4.526674245E1
1.683994259E2	-4.436374766E1
1.685092570E2	-4.666469025E1
1.686116295E2	-4.690351055E1
1.687159822E2	-4.615691200E1
1.688358676E2	-4.593149607E1
1.689446844E2	-4.615936285E1
1.690556200E2	-4.693254284E1
1.691660370E2	-4.671005054E1
1.692772231E2	-4.678718140E1
1.693897392E2	-4.785034378E1
1.694948750E2	-4.629656448E1
1.696102714E2	-4.779217074E1
1.697139942E2	-4.686970807E1
1.698243818E2	-4.719985975E1
1.699360593E2	-4.648601413E1
1.700466610E2	-4.677577868E1
1.701580503E2	-4.678410249E1
1.702683785E2	-4.741587240E1
1.703780822E2	-4.665950257E1
1.704851981E2	-4.637015469E1
1.705949090E2	-4.584698355E1
1.707048619E2	-4.589868933E1
1.708115306E2	-4.575666807E1
1.709212712E2	-4.676303904E1
1.710281871E2	-4.639077859E1
1.711347733E2	-4.497452568E1
1.712447889E2	-4.487852896E1
1.713627028E2	-4.524073577E1
1.714863495E2	-4.528497762E1
1.715949974E2	-4.482118939E1
1.717049305E2	-4.494989885E1
1.718116421E2	-4.427664982E1
1.719150391E2	-4.523713641E1
1.720249221E2	-4.753314755E1
1.721357492E2	-4.729504081E1
1.722472106E2	-4.805076784E1
1.723587089E2	-4.772197749E1
1.724676328E2	-4.864316716E1
1.725704184E2	-4.742189641E1
1.726909834E2	-4.711555630E1
1.727995803E2	-4.705370094E1
1.729125296E2	-4.776171474E1
1.730197433E2	-4.752667872E1
1.731285763E2	-4.944311001E1
1.732365458E2	-5.004659606E1
1.733403691E2	NaN
1.734627036E2	-5.194737561E1
1.735746607E2	-5.191694212E1
1.736783790E2	-5.301210856E1
1.737878225E2	-5.342570456E1
1.738955485E2	-5.277960728E1
1.740077321E2	-5.182445879E1
1.741116922E2	-5.302245132E1
1.742188136E2	-5.355328916E1
1.743282927E2	-5.310375523E1
1.744359533E2	-5.309800717E1
1.745402171E2	-5.364889441E1
1.746516896E2	-5.483706474E1
1.747746775E2	-5.466907626E1
1.748783172E2	-5.534974520E1
1.749854156E2	-5.488977413E1
1.750893817E2	-5.423673606E1
1.752046852E2	-5.315744213E1
1.753151619E2	-5.391023450E1
1.754257315E2	-5.246324996E1
1.755334027E2	-5.268284255E1
1.756451522E2	-5.244287949E1
1.757568753E2	-5.201307459E1
1.758642699E2	-5.262096803E1
1.759755628E2	-5.140315743E1
1.760815938E2	-5.327910432E1
1.761913970E2	-5.369307470E1
1.763000860E2	-5.291077734E1
1.764124959E2	-5.310463936E1
1.765241503E2	-4.903539848E1
1.766286462E2	-5.115596122E1
1.767333997E2	-4.888135798E1
1.768412633E2	-4.428398254E1
1.769501177E2	-4.479778570E1
1.770619021E2	-4.357125956E1
1.771688085E2	-4.438854666E1
1.772714900E2	-4.373790053E1
1.773913902E2	-4.155911136E1
1.775003834E2	-4.075269834E1
1.776143570E2	-4.165209166E1
1.777247908E2	-4.297607359E1
1.778300781E2	-4.353136241E1
1.779413458E2	-4.438087297E1
1.780451692E2	-4.290766545E1
1.781547635E2	-4.415479463E1
1.782619574E2	-4.492700394E1
1.783694308E2	-4.957758793E1
1.784787345E2	-4.734732068E1
1.785880607E2	-4.445101889E1
1.786953004E2	-4.591261222E1
1.788087575E2	-4.780420685E1
1.789182603E2	-4.775218826E1
1.790216677E2	-4.650808450E1
1.791415162E2	-4.454818638E1
1.792503640E2	-4.424789905E1
1.793620414E2	-4.529273588E1
1.794739687E2	-4.519783610E1
1.795786372E2	-4.546020023E1
1.796901743E2	-4.464353755E1
1.797958103E2	-4.467729373E1
1.799048601E2	-4.430944904E1
1.800120025E2	-4.362770217E1
1.801236918E2	-4.312529841E1
1.802287689E2	-4.329664461E1
1.803382879E2	-4.343030908E1
