"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
7.424723804E1	-3.995516659E-3	-4.136165036E-3	-1.607060444E-1	1.608089075E-1
7.425727904E1	-1.603919119E-2	-7.184067308E-3	-1.647470552E-1	1.656817994E-1
7.426731904E1	-1.011861125E-2	-6.279571569E-3	-1.732793123E-1	1.736880519E-1
7.427735904E1	-8.858623076E-4	1.342940982E-4	-1.726805574E-1	1.726828818E-1
7.428739904E1	-2.611366510E-3	4.848666536E-4	-1.581613362E-1	1.581836357E-1
7.429744004E1	-4.396512313E-3	-9.014273216E-3	-1.578625435E-1	1.581808113E-1
7.430744904E1	-4.007818652E-3	1.838117922E-3	-1.678911030E-1	1.679489916E-1
7.431749004E1	-3.767447839E-3	-3.729422665E-3	-1.669923860E-1	1.670765071E-1
7.432753004E1	-1.010925114E-2	-5.943649029E-4	-1.687886506E-1	1.690921607E-1
7.433757004E1	-1.528927665E-2	-3.405710757E-3	-1.601061201E-1	1.608705397E-1
7.434761104E1	-7.705606967E-3	-4.132460277E-3	-1.762730867E-1	1.764898147E-1
7.435762004E1	-5.190395177E-3	-1.048746093E-2	-1.704352266E-1	1.708364525E-1
7.436766104E1	-5.734999361E-3	-9.011016134E-3	-1.568141377E-1	1.571774870E-1
7.437770104E1	-4.739259649E-3	-3.623245452E-3	-1.592091572E-1	1.593208845E-1
7.438774104E1	-4.061083132E-3	-4.851448531E-3	-1.639991963E-1	1.641211910E-1
7.439778104E1	-1.556740768E-2	-8.035531542E-3	-1.530719197E-1	1.540711736E-1
7.440782204E1	-4.108345080E-3	7.998068249E-3	-1.628016865E-1	1.630497983E-1
7.441783104E1	-5.480147554E-3	-1.599213481E-3	-1.747761995E-1	1.748694067E-1
7.442787204E1	-5.192610724E-3	-4.832417672E-3	-1.602558088E-1	1.604127169E-1
7.443791204E1	-3.296664753E-3	2.919816272E-3	-1.657948762E-1	1.658533518E-1
7.444795204E1	-3.633025833E-3	1.972055705E-3	-1.683401692E-1	1.683909156E-1
7.445799304E1	-8.772687279E-3	-1.109851780E-3	-1.668438667E-1	1.670780287E-1
7.446800204E1	-9.203462619E-3	-1.027511564E-2	-1.672929329E-1	1.678606777E-1
7.447804304E1	-6.578994691E-3	-8.234113036E-3	-1.653463948E-1	1.656819666E-1
7.448808304E1	-4.895485374E-3	-8.579418529E-4	-1.611545259E-1	1.612311479E-1
7.449811779E1	-1.044212673E-2	-2.685324652E-3	-1.738780671E-1	1.742120295E-1
7.450815879E1	-7.912004543E-3	5.324890274E-3	-1.656446028E-1	1.659189221E-1
7.451819879E1	-9.004291836E-3	2.559568402E-3	-1.629496211E-1	1.632182823E-1
7.452820879E1	-5.893413224E-3	-3.261937774E-3	-1.701346797E-1	1.702679705E-1
7.453824879E1	-7.829097421E-3	-4.947452503E-3	-1.578602046E-1	1.581316421E-1
7.454828879E1	-1.249462734E-2	5.152717181E-3	-1.693856514E-1	1.699239980E-1
7.455832879E1	-5.600504265E-3	5.255459156E-3	-1.729770112E-1	1.731474282E-1
7.456836979E1	-5.206475020E-3	-2.408902100E-3	-1.532175153E-1	1.533248747E-1
7.457837879E1	-9.570156131E-3	-1.129603949E-2	-1.642938960E-1	1.649596091E-1
7.458841979E1	-4.659367497E-3	-4.759989856E-3	-1.650423396E-1	1.651766965E-1
7.459845979E1	-4.199890550E-3	7.659724597E-3	-1.610007441E-1	1.612375579E-1
7.460849979E1	-9.214060698E-3	8.151384071E-3	-1.626467353E-1	1.631113254E-1
7.461854079E1	-8.728705253E-3	3.751948150E-4	-1.666883308E-1	1.669171372E-1
7.462858079E1	-8.612281708E-3	5.336744590E-3	-1.618982917E-1	1.622150089E-1
7.463859079E1	-8.539419919E-3	1.091844183E-3	-1.611492634E-1	1.613790535E-1
7.464863079E1	-1.743198426E-2	4.050946436E-3	-1.626455659E-1	1.636272115E-1
7.465867079E1	-1.234891746E-2	-1.917772531E-3	-1.596523762E-1	1.601407345E-1
7.466871079E1	-1.028133287E-2	1.549407081E-3	-1.689330769E-1	1.692527427E-1
7.467875179E1	-1.448949175E-2	-3.776003961E-3	-1.620468110E-1	1.627371271E-1
7.468876179E1	-1.099060013E-2	3.041936285E-3	-1.615989143E-1	1.620007894E-1
7.469880179E1	-4.690348604E-3	3.922019899E-4	-1.644430000E-1	1.645103444E-1
7.470884179E1	-5.144636147E-3	1.863224404E-3	-1.554616767E-1	1.555579372E-1
7.471888179E1	-4.230282367E-3	1.029991149E-2	-1.599529231E-1	1.603400170E-1
7.472892279E1	-1.037066736E-2	8.740148437E-3	-1.653411323E-1	1.658964465E-1
7.473896279E1	-1.344157021E-2	-2.021537768E-4	-1.681858027E-1	1.687222004E-1
7.474897279E1	-8.481710642E-3	-8.517246181E-4	-1.559119123E-1	1.561447702E-1
7.475901279E1	-4.691403843E-3	-6.136196014E-3	-1.533683735E-1	1.535627564E-1
7.476905279E1	-9.551586653E-3	-1.104740948E-2	-1.632484138E-1	1.639003437E-1
7.477909379E1	-8.851286648E-3	-9.214225151E-3	-1.744750679E-1	1.749422663E-1
7.478913379E1	-6.898175008E-3	-9.532697406E-4	-1.738768977E-1	1.740162897E-1
7.479917379E1	-7.460786789E-3	2.522799466E-4	-1.702843684E-1	1.704479190E-1
7.480918379E1	-3.039414673E-3	-7.279148516E-3	-1.577111006E-1	1.579082496E-1
7.481922379E1	-6.796040596E-3	6.671883194E-3	-1.674408674E-1	1.677114912E-1
7.482926379E1	-1.797932019E-3	3.383537019E-3	-1.750749922E-1	1.751169146E-1
7.483930479E1	2.093801131E-3	-6.500253710E-3	-1.759731245E-1	1.761055872E-1
7.484934479E1	-7.131501753E-3	6.360815889E-3	-1.683395845E-1	1.686105987E-1
7.485935479E1	4.537832206E-3	-8.197567938E-4	-1.671420747E-1	1.672056729E-1
7.486939479E1	-8.835841776E-3	-6.741053928E-3	-1.731284541E-1	1.734847991E-1
7.487943479E1	-7.690481865E-3	2.796467431E-3	-1.639986116E-1	1.642026441E-1
7.488947579E1	-5.732546272E-3	-1.023902278E-3	-1.611551106E-1	1.612602869E-1
7.489951579E1	-1.239004440E-2	-6.425468735E-3	-1.765736336E-1	1.771243854E-1
7.490955579E1	-1.405522178E-2	-2.906641765E-3	-1.665456587E-1	1.671629572E-1
7.491956579E1	-4.655036903E-3	-9.121432579E-3	-1.562159675E-1	1.565512645E-1
7.492960579E1	-6.915195887E-3	-3.112952546E-3	-1.645979512E-1	1.647725582E-1
7.493964679E1	-7.826420492E-3	2.915175045E-3	-1.672911787E-1	1.674995211E-1
7.494968679E1	-5.685709161E-3	-2.616281826E-3	-1.631004792E-1	1.632205212E-1
7.495972679E1	-1.747677941E-2	-4.654908995E-3	-1.619023848E-1	1.629094478E-1
7.496973679E1	-1.324960794E-2	5.998315928E-3	-1.786675215E-1	1.792585148E-1
7.497977679E1	-7.722399440E-3	-3.313279068E-3	-1.765718794E-1	1.767717225E-1
7.498981679E1	-1.879423932E-2	2.144863768E-3	-1.767209834E-1	1.777304978E-1
7.499985779E1	-5.340933572E-3	4.003753010E-3	-1.575608271E-1	1.577021555E-1
7.500989779E1	-2.490114444E-3	-3.180131572E-3	-1.711825007E-1	1.712301447E-1
7.501993779E1	-6.849862388E-3	-1.182228890E-2	-1.692365474E-1	1.697872083E-1
7.502994779E1	-3.367251609E-3	6.311795209E-5	-1.692371321E-1	1.692706390E-1
7.503998779E1	-1.962147416E-3	-6.434586737E-3	-1.653452253E-1	1.654820155E-1
7.505002879E1	-1.030945889E-2	-1.843823525E-3	-1.656440181E-1	1.659747732E-1
7.506006879E1	-7.923959359E-3	-4.633096140E-4	-1.559148359E-1	1.561167507E-1
7.507010879E1	-4.797649579E-3	-2.697156128E-3	-1.568129683E-1	1.569095252E-1
7.508011879E1	-7.359981705E-3	-7.444373472E-4	-1.710322273E-1	1.711921327E-1
7.509015879E1	5.483683292E-4	-3.410041351E-3	-1.663924617E-1	1.664283040E-1
7.510019979E1	-8.790238062E-4	-1.596774096E-3	-1.629502058E-1	1.629603999E-1
7.511023979E1	-1.122056929E-2	-7.328484398E-3	-1.740265864E-1	1.745418593E-1
7.512027979E1	-3.656839533E-3	-4.504069104E-3	-1.690862739E-1	1.691857770E-1
7.513031979E1	-5.523403245E-3	-3.850706709E-3	-1.659439802E-1	1.660805241E-1
7.514032979E1	-1.866988549E-3	-4.884421346E-3	-1.610042524E-1	1.610891446E-1
7.515036979E1	-9.094718113E-3	-7.712070881E-3	-1.638483381E-1	1.642816723E-1
7.516041079E1	-6.569520375E-3	2.331019929E-3	-1.714824629E-1	1.716240873E-1
7.517045079E1	-5.975612286E-3	1.324577071E-4	-1.711836702E-1	1.712879868E-1
7.518049079E1	-6.416318757E-3	3.838354466E-3	-1.687880659E-1	1.689535833E-1
7.519050079E1	-4.520084993E-3	5.394577207E-3	-1.680402070E-1	1.681875257E-1
7.520054079E1	-1.471207880E-2	2.164968140E-3	-1.716327363E-1	1.722757340E-1
7.521058179E1	-7.042007376E-3	6.992676063E-4	-1.731296235E-1	1.732741913E-1
7.522062179E1	1.751926308E-3	-5.684526013E-3	-1.689383394E-1	1.690430288E-1
7.523066179E1	-3.017620090E-3	-3.955476936E-3	-1.674414521E-1	1.675153477E-1
7.524070179E1	-7.932067802E-3	-4.857903309E-3	-1.675911409E-1	1.678490614E-1
7.525071179E1	-6.728359074E-3	-3.894789233E-3	-1.828599751E-1	1.830251641E-1
7.526075279E1	-9.626791896E-3	-9.110080758E-3	-1.735798591E-1	1.740851406E-1
7.527079279E1	-2.588005057E-3	-2.542871861E-3	-1.544202876E-1	1.544629056E-1
7.528083279E1	-8.878631517E-3	2.547979038E-3	-1.614556575E-1	1.617196699E-1
7.529087279E1	-1.104278653E-3	-2.379451320E-4	-1.695376790E-1	1.695414422E-1
7.530088279E1	-3.995840997E-4	-3.068984225E-3	-1.717830098E-1	1.718108867E-1
7.531092279E1	-6.508791558E-3	-3.017734294E-3	-1.800153047E-1	1.801582110E-1
7.532096379E1	-4.307305729E-3	1.900422745E-3	-1.689389241E-1	1.690045105E-1
7.533100379E1	-3.017980973E-3	2.522781193E-3	-1.729811043E-1	1.730258220E-1
7.534104379E1	-1.395971574E-2	-4.807201554E-3	-1.666941780E-1	1.673467413E-1
7.535108479E1	-1.429022960E-3	2.195396503E-3	-1.636998188E-1	1.637207762E-1
7.536109379E1	-3.445974318E-4	-5.034174020E-3	-1.663936311E-1	1.664701238E-1
7.537113479E1	-7.335057948E-4	-2.547892244E-3	-1.581601667E-1	1.581823888E-1
7.538117479E1	-6.789914723E-3	-1.961411946E-3	-1.695359248E-1	1.696831750E-1
7.539121479E1	-9.002683852E-3	-3.332762173E-3	-1.692359626E-1	1.695080136E-1
7.540125479E1	-9.311759449E-3	-9.790788023E-3	-1.693856514E-1	1.699237102E-1
7.541126479E1	-2.288344391E-3	-2.063546358E-3	-1.644453388E-1	1.644742053E-1
7.542130479E1	-3.884739331E-3	-1.640733280E-3	-1.635472065E-1	1.636015647E-1
7.543134579E1	-1.192589882E-2	8.239914570E-4	-1.598038191E-1	1.602503248E-1
7.544138579E1	-1.541969697E-2	1.077714935E-4	-1.651931977E-1	1.659113355E-1
7.545142579E1	-1.325610840E-2	-1.672284490E-2	-1.705819917E-1	1.719115873E-1
7.546146679E1	-7.563697784E-3	-3.838368170E-3	-1.726776338E-1	1.728858230E-1
7.547147579E1	-3.955321619E-3	-4.802957755E-3	-1.708807844E-1	1.709940217E-1
7.548151679E1	-1.981685339E-3	-7.316433652E-3	-1.747715217E-1	1.749358227E-1
7.549155679E1	-2.101379670E-3	1.525625358E-3	-1.723770869E-1	1.723966456E-1
7.550156492E1	1.397849992E-3	1.606230140E-3	-1.704299641E-1	1.704432651E-1
7.551160592E1	-1.601406187E-3	-8.495593211E-4	-1.669865388E-1	1.669963784E-1
7.552164592E1	-4.934926671E-3	-6.408319948E-3	-1.678846711E-1	1.680793945E-1
7.553165592E1	1.025816328E-3	1.244155015E-3	-1.617474335E-1	1.617554712E-1
7.554169592E1	-7.802401227E-3	9.128444670E-3	-1.717754084E-1	1.721946483E-1
7.555173592E1	-4.840941816E-3	-1.190913375E-5	-1.624947077E-1	1.625668013E-1
7.556177592E1	-4.736148748E-3	-1.647717962E-3	-1.574052912E-1	1.574851478E-1
7.557181692E1	-4.379148823E-3	4.462928460E-3	-1.592021406E-1	1.593248764E-1
7.558182592E1	-7.729653642E-4	-2.779551619E-3	-1.669859540E-1	1.670108746E-1
7.559186692E1	-1.284285644E-2	-6.343909213E-3	-1.657878596E-1	1.664055243E-1
7.560190692E1	-7.329160483E-3	-2.175881420E-3	-1.608487165E-1	1.610303097E-1
7.561194692E1	-1.182191431E-2	-7.000163239E-3	-1.662375104E-1	1.668042860E-1
7.562198792E1	-1.139438692E-2	-8.768703863E-3	-1.657884443E-1	1.664107283E-1
7.563202792E1	-8.914381759E-3	-6.233945014E-3	-1.657878596E-1	1.661443428E-1
7.564203792E1	-3.123244559E-3	-7.474806402E-3	-1.759672773E-1	1.761536547E-1
7.565207792E1	-1.171680604E-2	3.784692558E-3	-1.668350959E-1	1.672888420E-1
7.566211792E1	-1.093960145E-2	-2.572496231E-3	-1.647394538E-1	1.651223191E-1
7.567215792E1	-6.186742452E-3	-1.691743841E-2	-1.629437739E-1	1.639364174E-1
7.568219892E1	-7.615993819E-3	-5.124677955E-3	-1.606966889E-1	1.609586640E-1
7.569220892E1	-1.513926359E-3	7.433821075E-4	-1.650376618E-1	1.650462796E-1
7.570224892E1	-3.594534709E-3	7.400802579E-3	-1.603961420E-1	1.606070202E-1
7.571228892E1	-6.188332164E-3	2.982431729E-3	-1.732687873E-1	1.734049105E-1
7.572232892E1	-1.452951320E-2	-4.229862099E-3	-1.618924445E-1	1.625981613E-1
7.573236992E1	-7.210722389E-3	-2.159152902E-3	-1.602452838E-1	1.604219669E-1
7.574240992E1	-8.286395366E-3	-2.714277506E-3	-1.587483966E-1	1.589876885E-1
7.575241992E1	-9.507956374E-3	-3.875959371E-3	-1.707240790E-1	1.710325567E-1
7.576245992E1	-5.924234446E-3	-2.378062606E-3	-1.657843512E-1	1.659072116E-1
7.577249992E1	-4.200041299E-3	-3.783386070E-3	-1.603949726E-1	1.604945531E-1
7.578254092E1	-9.309639833E-3	3.250860041E-3	-1.633875775E-1	1.636848740E-1
7.579258092E1	-8.425143398E-3	-1.008084646E-2	-1.692254376E-1	1.697346613E-1
7.580259092E1	-1.516327829E-2	-1.166419024E-2	-1.597950482E-1	1.609361233E-1
7.581263092E1	1.958703040E-3	-1.561576598E-3	-1.633875775E-1	1.634067793E-1
7.582267092E1	-7.770337472E-3	-3.063164419E-4	-1.594945014E-1	1.596839627E-1
7.583271092E1	-9.431376122E-5	-5.410488029E-3	-1.657814276E-1	1.658697200E-1
7.584275192E1	-2.055561254E-3	-4.246042441E-3	-1.591957086E-1	1.592655891E-1
7.585279192E1	-5.045598932E-3	-8.465671912E-4	-1.570994818E-1	1.571827660E-1
7.586280192E1	-1.893460904E-3	-5.957106762E-3	-1.636857855E-1	1.638050936E-1
7.587284192E1	-6.778722787E-3	-2.435657680E-3	-1.689248908E-1	1.690783908E-1
7.588288192E1	-1.814390560E-2	1.082762727E-3	-1.620386249E-1	1.630548670E-1
7.589292292E1	-1.343759136E-2	-1.074211174E-3	-1.702709198E-1	1.708037146E-1
7.590296292E1	-2.484774292E-3	-6.464064927E-3	-1.734137982E-1	1.735520200E-1
7.591297292E1	-7.233960503E-3	-3.880765052E-3	-1.639834088E-1	1.641887599E-1
7.592301292E1	-1.414602722E-2	-9.050955358E-3	-1.575467938E-1	1.584393326E-1
7.593305292E1	-7.931428263E-3	-3.506168663E-3	-1.573959357E-1	1.576346451E-1
7.594309392E1	1.372099402E-3	-1.140207052E-5	-1.653300226E-1	1.653357165E-1
7.595313392E1	-1.876353230E-3	5.894884164E-3	-1.566486615E-1	1.567707674E-1
7.596317392E1	-1.008022520E-2	4.576579146E-3	-1.600909173E-1	1.604732309E-1
7.597318392E1	-4.029905596E-3	-5.526998369E-3	-1.677244574E-1	1.678638778E-1
7.598322392E1	-1.008012470E-2	-1.067442565E-2	-1.566474921E-1	1.573340047E-1
7.599326392E1	-2.163580797E-2	-1.036093723E-2	-1.651803339E-1	1.669131508E-1
7.600330492E1	-9.564139894E-3	-1.302457693E-2	-1.720665997E-1	1.728236880E-1
7.601334492E1	-4.629478175E-3	-1.436978828E-2	-1.831435651E-1	1.837647635E-1
7.602335492E1	-1.226597379E-2	-5.709271613E-3	-1.545530194E-1	1.551440805E-1
7.603339492E1	-1.080733560E-2	-1.081876508E-2	-1.617374933E-1	1.624587976E-1
7.604343492E1	-1.208774335E-2	-1.079370885E-2	-1.579952753E-1	1.588241943E-1
7.605347592E1	-8.286121278E-3	2.629872034E-3	-1.626356256E-1	1.628678076E-1
7.606351592E1	-1.144254879E-2	-4.544456005E-3	-1.635337579E-1	1.639965670E-1
7.607355592E1	-1.470378307E-2	3.062844649E-3	-1.765555072E-1	1.771931979E-1
7.608356592E1	-1.962051485E-3	-2.871183883E-3	-1.717660528E-1	1.718012522E-1
7.609360592E1	-3.000357100E-3	-2.460640823E-3	-1.660778815E-1	1.661232061E-1
7.610364692E1	-4.303139588E-4	5.839678226E-4	-1.728144586E-1	1.728159810E-1
7.611368692E1	-4.207236115E-3	-4.208318763E-3	-1.672753912E-1	1.673812035E-1
7.612372692E1	-6.032677456E-3	-9.939919431E-3	-1.551506048E-1	1.555856850E-1
7.613376692E1	-5.214852984E-3	-8.368137614E-3	-1.699686188E-1	1.702543737E-1
7.614377692E1	-6.876097200E-3	-7.824360263E-3	-1.711667132E-1	1.714833667E-1
7.615381692E1	-4.695314169E-4	-6.888924530E-3	-1.636834466E-1	1.638290220E-1
7.616385792E1	-3.066197662E-3	-7.141067432E-3	-1.638319659E-1	1.640161866E-1
7.617389792E1	-8.575416841E-3	-7.785700117E-3	-1.633823150E-1	1.637923556E-1
7.618393792E1	-1.048435459E-2	-1.930439975E-3	-1.663766742E-1	1.667178635E-1
7.619394792E1	-9.205897436E-3	-4.133981466E-4	-1.677227032E-1	1.679756668E-1
7.620398792E1	-3.195051108E-3	-7.336236527E-3	-1.572439080E-1	1.574473732E-1
7.621402892E1	-6.527648829E-3	2.996538137E-3	-1.605370599E-1	1.606976572E-1
7.622406892E1	-6.066193879E-3	-2.447685585E-3	-1.635320038E-1	1.636627817E-1
7.623410892E1	-3.997540344E-3	-1.583661715E-2	-1.702691656E-1	1.710507747E-1
7.624414892E1	-4.946237379E-3	-9.921820471E-3	-1.678747308E-1	1.682404025E-1
7.625415892E1	-5.357598136E-3	-9.836314078E-3	-1.602406061E-1	1.606315933E-1
7.626419992E1	-4.945990699E-3	-8.450624468E-3	-1.660790509E-1	1.663674458E-1
7.627423992E1	-1.290849143E-2	-2.447781516E-3	-1.701206464E-1	1.706272402E-1
7.628427992E1	-4.646302625E-3	1.537529924E-3	-1.666772211E-1	1.667490574E-1
7.629431992E1	-3.250188525E-3	-9.694857141E-3	-1.591933697E-1	1.595214185E-1
7.630432992E1	-2.757702218E-3	-2.327388260E-3	-1.605405682E-1	1.605811188E-1
7.631436992E1	-5.856991466E-4	-5.199490339E-3	-1.729653168E-1	1.730444410E-1
7.632441092E1	-3.358261515E-3	-1.009439099E-2	-1.722168732E-1	1.725451421E-1
7.633445092E1	-7.880466124E-3	-7.339731152E-3	-1.630846918E-1	1.634398669E-1
7.634449092E1	-1.807506834E-3	9.258837579E-4	-1.642810321E-1	1.642935843E-1
7.635453192E1	-8.685170906E-3	1.264869233E-2	-1.675735992E-1	1.682745755E-1
7.636454092E1	-7.378204004E-3	3.532796334E-3	-1.629332489E-1	1.631384753E-1
7.637458192E1	-5.913732299E-3	-8.586576800E-3	-1.731120819E-1	1.734257606E-1
7.638462192E1	-6.461429112E-3	-1.041076190E-2	-1.773033661E-1	1.777262436E-1
7.639466192E1	-7.629533778E-3	-9.744334635E-3	-1.704159307E-1	1.708647164E-1
7.640470192E1	-8.509283918E-3	-8.284385386E-3	-1.612843341E-1	1.617209800E-1
7.641471192E1	-9.194847113E-3	-2.528637545E-3	-1.614351922E-1	1.617166056E-1
7.642475192E1	-1.981790406E-3	-3.787963344E-3	-1.708661664E-1	1.709196389E-1
7.643479292E1	-5.485487706E-3	-7.837530202E-3	-1.578438324E-1	1.581334654E-1
7.644483292E1	-4.499459853E-3	-7.643950819E-3	-1.509581512E-1	1.512185126E-1
7.645487292E1	-4.328972404E-3	-1.851931969E-3	-1.584431720E-1	1.585131174E-1
7.646491392E1	-6.443106313E-3	-6.488906457E-3	-1.618860126E-1	1.621440735E-1
7.647492292E1	-4.116261662E-3	-7.548782816E-3	-1.654791266E-1	1.657023508E-1
7.648496392E1	-1.009325809E-2	-1.944610337E-4	-1.591922003E-1	1.595119692E-1
7.649500392E1	-2.871668106E-4	-4.381437460E-4	-1.620357013E-1	1.620365481E-1
7.650504708E1	1.675240989E-3	-7.149006855E-3	-1.608387762E-1	1.610062939E-1
7.651508808E1	5.073857429E-3	-4.248915799E-3	-1.665269476E-1	1.666583979E-1
7.652509708E1	-6.343740192E-3	-1.551581514E-3	-1.680238348E-1	1.681507048E-1
7.653513808E1	-8.604177833E-3	-8.533408251E-3	-1.635325885E-1	1.639809697E-1
7.654517808E1	-1.724644936E-2	-4.537169826E-3	-1.660767120E-1	1.670314348E-1
7.655521808E1	-7.056259965E-3	-2.371991551E-3	-1.719151568E-1	1.720762572E-1
7.656525808E1	-2.676745690E-3	-6.274409574E-3	-1.705685431E-1	1.707048947E-1
7.657529908E1	-7.897126121E-3	-5.554238171E-3	-1.638325506E-1	1.641167841E-1
7.658530808E1	-2.945256229E-3	2.467278326E-3	-1.645804095E-1	1.646252508E-1
7.659534908E1	-3.694590619E-3	5.690391501E-4	-1.657785040E-1	1.658206447E-1
7.660538908E1	-1.867897608E-3	-5.711774952E-3	-1.683232123E-1	1.684304521E-1
7.661542908E1	-5.759283579E-3	-4.321142617E-3	-1.696709955E-1	1.698236978E-1
7.662547008E1	-4.669869645E-4	-8.486516322E-3	-1.585946149E-1	1.588221990E-1
7.663547908E1	-5.040642503E-3	-1.557277981E-3	-1.641325128E-1	1.642172797E-1
7.664552008E1	-8.722551973E-3	3.781092865E-3	-1.618865973E-1	1.621655017E-1
7.665556008E1	-1.073176034E-2	-2.593317800E-3	-1.611393231E-1	1.615171119E-1
7.666560008E1	-8.478951487E-3	-8.843223886E-3	-1.621871442E-1	1.626492083E-1
7.667564008E1	-2.938559339E-3	1.490094387E-3	-1.573971051E-1	1.574315858E-1
7.668568108E1	-4.141025534E-3	4.043774460E-3	-1.572480011E-1	1.573544853E-1
7.669569108E1	-1.130764713E-2	-6.050054650E-3	-1.656299847E-1	1.661257292E-1
7.670573108E1	-1.095812067E-2	-1.342311493E-2	-1.740125531E-1	1.748731799E-1
7.671577108E1	8.955513267E-4	4.556899611E-4	-1.743119305E-1	1.743148267E-1
7.672581108E1	-7.066949406E-3	-5.553324544E-3	-1.629361725E-1	1.631838763E-1
7.673585208E1	-4.737555734E-3	-8.678126838E-3	-1.581467181E-1	1.584554789E-1
7.674586108E1	-5.890037371E-3	-3.791055973E-3	-1.563492841E-1	1.565061126E-1
7.675590208E1	-8.708203454E-3	2.661771337E-3	-1.650306451E-1	1.652816737E-1
7.676594208E1	-5.667888857E-3	-6.452726810E-3	-1.665269476E-1	1.667482741E-1
7.677598208E1	-7.505828622E-3	-2.613476990E-3	-1.716169488E-1	1.718008872E-1
7.678602308E1	-1.280202643E-2	7.832802180E-4	-1.728138739E-1	1.732891815E-1
7.679606308E1	-7.520556296E-3	-2.622928466E-3	-1.629350030E-1	1.631295612E-1
7.680607308E1	-5.549957827E-3	-1.710360828E-3	-1.630846918E-1	1.631880635E-1
7.681611308E1	-5.037463079E-3	-6.515186951E-3	-1.615883893E-1	1.617981188E-1
7.682615308E1	-8.331094589E-3	-2.118477751E-2	-1.618871820E-1	1.634798508E-1
7.683619308E1	-6.228202865E-3	7.033789298E-4	-1.701206464E-1	1.702360701E-1
7.684623408E1	-4.768888587E-3	6.035687858E-3	-1.731150055E-1	1.732858244E-1
7.685627408E1	-3.771006418E-3	4.750616038E-3	-1.680255890E-1	1.681350273E-1
7.686628408E1	-4.974998371E-3	-6.670800545E-3	-1.702709198E-1	1.704741515E-1
7.687632408E1	-5.535951918E-3	-1.038927339E-2	-1.647324371E-1	1.651525344E-1
7.688636408E1	-5.853067436E-3	-1.035323992E-2	-1.684752399E-1	1.688945068E-1
7.689640508E1	-1.107127800E-2	-6.094927462E-3	-1.722180426E-1	1.726811383E-1
7.690644508E1	-1.155515337E-2	-3.527908428E-3	-1.647336066E-1	1.651760541E-1
7.691645508E1	-1.024639576E-2	-1.948187188E-3	-1.654814655E-1	1.658098292E-1
7.692649508E1	-7.426192285E-3	-6.081981361E-3	-1.791019696E-1	1.793590097E-1
7.693653508E1	-5.713195642E-3	-6.392669510E-3	-1.737137604E-1	1.739252063E-1
7.694657608E1	-4.913406176E-3	-4.449973223E-3	-1.627876532E-1	1.629225701E-1
7.695661608E1	-8.018442141E-3	-1.105429367E-2	-1.597938788E-1	1.603763590E-1
7.696665608E1	-4.212969127E-3	-4.555903757E-3	-1.765596002E-1	1.766686101E-1
7.697666608E1	-6.506831828E-3	6.212917878E-3	-1.647341913E-1	1.649796745E-1
7.698670608E1	-2.947289050E-3	-2.791378526E-3	-1.659311163E-1	1.659807630E-1
7.699674608E1	-6.109294253E-3	-1.066107298E-3	-1.699721271E-1	1.700852258E-1
7.700678708E1	-1.489003516E-2	-4.597542328E-3	-1.689231366E-1	1.696404333E-1
7.701682708E1	8.160885796E-4	-5.097406176E-3	-1.656311542E-1	1.657115831E-1
7.702683708E1	-1.011251736E-2	-7.512356490E-3	-1.647324371E-1	1.652134206E-1
7.703687708E1	-3.083191132E-3	-1.218724652E-2	-1.734143829E-1	1.738694431E-1
7.704691708E1	-8.063826584E-3	-5.487543368E-3	-1.624865216E-1	1.627790163E-1
7.705695808E1	-1.041625280E-2	-2.990202131E-3	-1.692236835E-1	1.695703237E-1
7.706699808E1	-3.242550599E-3	-5.109963985E-3	-1.627870685E-1	1.628995259E-1
7.707703808E1	-5.130223674E-3	4.033007361E-3	-1.705726361E-1	1.706974181E-1
7.708704808E1	-2.131967917E-3	-2.187119038E-3	-1.665304559E-1	1.665584628E-1
7.709708808E1	-4.325062078E-3	-4.894987447E-4	-1.699732965E-1	1.700290190E-1
7.710712908E1	9.774854360E-4	-4.641592875E-3	-1.615913129E-1	1.616609175E-1
7.711716908E1	-6.711402149E-3	-6.784994840E-3	-1.671292108E-1	1.674014701E-1
7.712720908E1	-6.064791461E-3	-6.483315057E-3	-1.749130243E-1	1.751381773E-1
7.713721908E1	1.290544448E-3	5.295302449E-3	-1.536583954E-1	1.537550266E-1
7.714725908E1	1.502597379E-4	-9.734974522E-4	-1.606937653E-1	1.606967843E-1
7.715729908E1	6.105817901E-4	4.199077422E-4	-1.647347760E-1	1.647364427E-1
7.716734008E1	6.189798536E-3	-5.152771999E-3	-1.641360211E-1	1.643334966E-1
7.717738008E1	1.976952748E-4	-5.275275735E-3	-1.669801068E-1	1.670635319E-1
7.718742008E1	-1.188886950E-2	-1.138899195E-2	-1.639869171E-1	1.648112962E-1
7.719743008E1	-6.899335315E-3	-3.086854778E-3	-1.638366437E-1	1.640109000E-1
7.720747008E1	-2.978758947E-3	-1.018866364E-2	-1.693745416E-1	1.697068567E-1
7.721751108E1	-3.557464276E-3	-1.596632483E-3	-1.605429071E-1	1.605902544E-1
7.722755108E1	-1.477466685E-2	-2.741549285E-3	-1.653335309E-1	1.660150093E-1
